"gauge_code","nome","estado","lat","long","time_step","network","n_years_zip"
"290360701C","Biritinga","BA",-11.59186,-38.82188,10,"CEMADEN",2
"290390401C","Bom Jesus da Lapa","BA",-13.258446,-43.54825,10,"CEMADEN",1
"290405001C","Bonito","BA",-11.965580000000001,-41.246697,10,"CEMADEN",1
"290410001C","Boquira","BA",-12.809794,-42.718255,10,"CEMADEN",3
"290485201C","Cabaceiras do Paraguaçu","BA",-12.6226,-39.23243,10,"CEMADEN",1
"290490201A","Cachoeira","BA",-12.607725,-38.960655,10,"CEMADEN",3
"29050000","Marabá","PA",-5.3386,-49.1244,15,"Telemetria",5
"290500801C","Caculãò","BA",-14.498110999999998,-42.259611,10,"CEMADEN",1
"290530501C","Cafarnaum","BA",-11.743783,-41.496815999999995,10,"CEMADEN",1
"290560201A","Camacan","BA",-15.421,-39.494,10,"CEMADEN",1
"290560202A","Camacan","BA",-15.374,-39.489,10,"CEMADEN",8
"290560203A","Camacan","BA",-15.415,-39.493,10,"CEMADEN",4
"290570101H","Camaçari","BA",-12.7127,-38.338,10,"CEMADEN",2
"290580001A","Camamu","BA",-13.943506,-39.10251,10,"CEMADEN",7
"290650101A","Candeias","BA",-12.669,-38.543,10,"CEMADEN",4
"290650102A","Candeias","BA",-12.677,-38.543,10,"CEMADEN",1
"290650104A","Candeias","BA",-12.67,-38.53,10,"CEMADEN",4
"290650105A","Candeias","BA",-12.646,-38.538,10,"CEMADEN",3
"290660001C","Candiba","BA",-14.377305,-42.813527,10,"CEMADEN",1
"290682401C","Canudos","BA",-9.9164,-39.1098,10,"CEMADEN",2
"290687301C","Capim Grosso","BA",-11.36768,-40.00398,10,"CEMADEN",2
"290689901C","Caraíbas","BA",-14.725138000000001,-41.276972,10,"CEMADEN",1
"290690701A","Caravelas","BA",-17.730921,-39.26635,10,"CEMADEN",1
"29070100","Parauapebas","PA",-6.0914,-49.9044,15,"Telemetria",5
"290710301C","Carinhanha","BA",-14.241388,-43.73975,10,"CEMADEN",1
"290730101C","Castro Alves","BA",-12.754086,-39.438503,10,"CEMADEN",1
"290770701C","Chorrochó","BA",-8.98354,-39.11837,10,"CEMADEN",2
"290990101C","Curaçá","BA",-8.97005,-39.8191,10,"CEMADEN",1
"29100000","Marabá","PA",-5.4867,-49.2214,15,"Telemetria",4
"29110000","Marabá","PA",-5.4886,-49.2233,60,"Telemetria",1
"291120401A","Gandu","BA",-13.74,-39.482,10,"CEMADEN",7
"291125301C","Gavião","BA",-11.54009,-39.81433,10,"CEMADEN",1
"291130301C","Gentio do Ouro","BA",-11.415233,-42.518986,10,"CEMADEN",1
"291140201C","Glória","BA",-9.31795,-38.26593,10,"CEMADEN",1
"291165901C","Guajeru","BA",-14.557722,-41.976861,10,"CEMADEN",1
"291180801A","Guaratinga","BA",-16.582916,-39.780555,10,"CEMADEN",8
"291200401C","Ibiassucê","BA",-14.29025,-42.269805,10,"CEMADEN",1
"291220201C","Ibicoara","BA",-13.446389000000002,-41.297933,10,"CEMADEN",1
"291250901C","Ibipitanga","BA",-12.88385,-42.4508,10,"CEMADEN",2
"291340801C","Igaporã","BA",-13.755027,-42.749138,10,"CEMADEN",2
"291345701A","Igrapiúna","BA",-13.819025,-39.141885,10,"CEMADEN",8
"291360601A","Ilhéus","BA",-14.796,-39.045,10,"CEMADEN",7
"291360602A","Ilhéus","BA",-14.782697,-39.103569,10,"CEMADEN",9
"291420801C","Irajuba","BA",-13.275019,-40.000392,10,"CEMADEN",2
"291440601C","Iraquara","BA",-12.260292,-41.5814,10,"CEMADEN",1
"291460401C","Irecê","BA",-11.25552,-41.81915,10,"CEMADEN",1
"291470301C","Itaberaba","BA",-12.457663,-40.201519,10,"CEMADEN",1
"291480201A","Itabuna","BA",-14.79,-39.274,10,"CEMADEN",2
"291480202A","Itabuna","BA",-14.805,-39.277,10,"CEMADEN",8
"291480202H","Itabuna","BA",-14.7992,-39.2778,10,"CEMADEN",1
"291480203A","Itabuna","BA",-14.856,-39.346,10,"CEMADEN",4
"291490101A","Itacaré","BA",-14.280609,-39.002952,10,"CEMADEN",3
"291530401A","Itagimirim","BA",-16.09475,-39.61386,10,"CEMADEN",2
"291560101A","Itamaraju","BA",-17.027541,-39.534994,10,"CEMADEN",2
"291640101A","Itapetinga","BA",-15.243,-40.221,10,"CEMADEN",7
"291680701C","Itarantim","BA",-15.626396,-40.073607,10,"CEMADEN",2
"291685601C","Itatim","BA",-12.651505,-39.762116,10,"CEMADEN",1
"291690601C","Itiruçu","BA",-13.396610999999998,-40.138083,10,"CEMADEN",1
"291700301C","Itiúba","BA",-10.71234,-39.83767,10,"CEMADEN",1
"291710201A","Itororó","BA",-15.119000000000002,-40.065,10,"CEMADEN",2
"291710201C","Itororó","BA",-15.1055,-40.064416,10,"CEMADEN",5
"291733401C","Iuiú","BA",-14.39484,-43.67965,10,"CEMADEN",2
"291750801A","Jacobina","BA",-11.161707,-40.554213,10,"CEMADEN",2
"291750801C","Jacobina","BA",-11.33864,-40.30985,10,"CEMADEN",1
"291750802A","Jacobina","BA",-11.174316,-40.517837,10,"CEMADEN",7
"291760701A","Jaguaquara","BA",-13.523228,-39.968685,10,"CEMADEN",6
"291760701C","Jaguaquara","BA",-13.521388,-40.045583,10,"CEMADEN",1
"291760702A","Jaguaquara","BA",-13.509869,-40.05461,10,"CEMADEN",7
"291840701A","Juazeiro","BA",-9.44837,-40.48517,10,"CEMADEN",4
"291840703A","Juazeiro","BA",-9.42014,-40.49909,10,"CEMADEN",1
"291840704A","Juazeiro","BA",-9.47067,-40.49805,10,"CEMADEN",6
"291900901A","Lajedinho","BA",-12.35585,-40.90228,10,"CEMADEN",5
"291905801C","Lajedo do Tabocal","BA",-13.462717000000001,-40.2447,10,"CEMADEN",1
"291910801C","Lamarão","BA",-11.8159,-38.86887,10,"CEMADEN",2
"291915701A","Lapão","BA",-11.38,-41.83,10,"CEMADEN",4
"291920701A","Lauro de Freitas","BA",-12.87,-38.305,10,"CEMADEN",3
"291920702A","Lauro de Freitas","BA",-12.901,-38.308,10,"CEMADEN",3
"291920703A","Lauro de Freitas","BA",-12.892000000000001,-38.336,10,"CEMADEN",4
"291920704A","Lauro de Freitas","BA",-12.89,-38.353,10,"CEMADEN",2
"291920704H","Lauro de Freitas","BA",-12.8872,-38.3201,10,"CEMADEN",1
"291920705A","Lauro de Freitas","BA",-12.839,-38.35,10,"CEMADEN",4
"291920706A","Lauro de Freitas","BA",-12.841,-38.337,10,"CEMADEN",6
"291930601C","Lençóis","BA",-12.53405,-41.237815999999995,10,"CEMADEN",1
"291940501C","Licínio de Almeida","BA",-14.688861,-42.503,10,"CEMADEN",1
"291950401U","Livramento de Nossa Senhora","BA",-13.682872,-41.841236,10,"CEMADEN",1
"291960301C","Macajuba","BA",-12.131247,-40.155666,10,"CEMADEN",1
"29200000","Itupiranga","PA",-5.1281,-49.3242,15,"Telemetria",1
"292050201C","Maracás","BA",-13.443972,-40.450888,10,"CEMADEN",1
"292060101A","Maragogipe","BA",-12.78,-38.917,10,"CEMADEN",6
"292110401A","Medeiros Neto","BA",-17.365,-40.223,10,"CEMADEN",3
"292160901C","Morpará","BA",-11.563811,-43.274611,10,"CEMADEN",2
"292190601C","Mucugê","BA",-12.974333,-41.33425,10,"CEMADEN",1
"292250801A","Nazarãò","BA",-13.032,-39.015,10,"CEMADEN",2
"292270601C","Nova Canaã","BA",-14.662641,-40.274646999999995,10,"CEMADEN",3
"292273001C","Nova Fátima","BA",-11.696805,-39.656721999999995,10,"CEMADEN",1
"292280501C","Nova Itarana","BA",-13.000627,-40.005010999999996,10,"CEMADEN",1
"292300102A","Nova Viçosa","BA",-17.893,-39.372,10,"CEMADEN",3
"292300103A","Nova Viçosa","BA",-17.896,-39.37,10,"CEMADEN",5
"292320901C","Oliveira dos Brejinhos","BA",-12.391597,-42.793896999999994,10,"CEMADEN",1
"292340701U","Palmas de Monte Alto","BA",-14.246166,-43.0775,10,"CEMADEN",2
"292350601C","Palmeiras","BA",-12.520477,-41.5733,10,"CEMADEN",1
"292390201A","Pau Brasil","BA",-15.46122,-39.65225,10,"CEMADEN",6
"292400901C","Paulo Afonso","BA",-9.465589999999999,-38.45297,10,"CEMADEN",1
"292405801C","Pãò de Serra","BA",-11.839861,-39.668471999999994,10,"CEMADEN",1
"292420701C","Pedro Alexandre","BA",-10.09561,-37.85151,10,"CEMADEN",1
"292490001C","Planaltino","BA",-13.286861,-40.387033,10,"CEMADEN",3
"292500601C","Planalto","BA",-14.567317999999998,-40.553314,10,"CEMADEN",1
"292510501U","Poções","BA",-14.56365,-40.315065999999995,10,"CEMADEN",1
"292530301A","Porto Seguro","BA",-16.441,-39.076,10,"CEMADEN",2
"292530302A","Porto Seguro","BA",-16.41,-39.08,10,"CEMADEN",2
"292530303A","Porto Seguro","BA",-16.595,-39.109,10,"CEMADEN",4
"292530304A","Porto Seguro","BA",-16.484,-39.084,10,"CEMADEN",3
"292550101A","Prado","BA",-17.338255,-39.232281,10,"CEMADEN",3
"292570901U","Presidente Jânio Quadros","BA",-14.664361,-41.694333,10,"CEMADEN",1
"292590701C","Quijingue","BA",-10.726239999999999,-39.23806,10,"CEMADEN",1
"292593101C","Quixabeira","BA",-11.372819999999999,-40.12878,10,"CEMADEN",1
"292610301C","Retirolândia","BA",-11.48027,-39.40436,10,"CEMADEN",4
"292630101U","Riachão do Jacuípe","BA",-11.70287,-39.532698,10,"CEMADEN",1
"292680601C","Rio do Antônio","BA",-14.34775,-42.185416,10,"CEMADEN",3
"292690501C","Rio do Pires","BA",-13.11815,-42.310616,10,"CEMADEN",2
"292710101C","Rodelas","BA",-8.852360000000001,-38.76462,10,"CEMADEN",1
"292740801A","Salvador","BA",-12.898697,-38.458867,10,"CEMADEN",2
"292740801G","Salvador","BA",-12.957359,-38.442541,10,"CEMADEN",2
"292740802A","Salvador","BA",-12.97821,-38.515945,10,"CEMADEN",4
"292740802G","Salvador","BA",-12.969087,-38.463141,10,"CEMADEN",2
"292740803A","Salvador","BA",-12.999514,-38.510245,10,"CEMADEN",5
"292740803G","Salvador","BA",-12.909817,-38.425761,10,"CEMADEN",3
"292740804G","Salvador","BA",-12.988318,-38.500747,10,"CEMADEN",3
"292740806A","Salvador","BA",-12.794191,-38.489829,10,"CEMADEN",1
"292740806G","Salvador","BA",-12.918667,-38.442441,10,"CEMADEN",2
"292740807G","Salvador","BA",-12.918972,-38.421113,10,"CEMADEN",2
"292740808A","Salvador","BA",-12.892999999999999,-38.441,10,"CEMADEN",1
"292740808G","Salvador","BA",-12.902324,-38.467959,10,"CEMADEN",1
"292740809G","Salvador","BA",-12.888314,-38.427767,10,"CEMADEN",4
"292740810A","Salvador","BA",-12.960038,-38.460007,10,"CEMADEN",4
"292740810G","Salvador","BA",-12.952315,-38.499662,10,"CEMADEN",1
"292740811A","Salvador","BA",-12.943354,-38.421264,10,"CEMADEN",4
"292740811G","Salvador","BA",-12.989324,-38.485003,10,"CEMADEN",4
"292740812A","Salvador","BA",-12.937639,-38.485074,10,"CEMADEN",3
"292740812G","Salvador","BA",-12.909059,-38.421934,10,"CEMADEN",2
"292740813G","Salvador","BA",-12.942822,-38.438808,10,"CEMADEN",3
"292740814A","Salvador","BA",-12.937967,-38.474428,10,"CEMADEN",1
"292740814G","Salvador","BA",-12.904499,-38.412613,10,"CEMADEN",4
"292740814H","Salvador","BA",-12.973874,-38.4271499,10,"CEMADEN",1
"292740815A","Salvador","BA",-12.975868,-38.452599,10,"CEMADEN",1
"292740815G","Salvador","BA",-12.890138,-38.478324,10,"CEMADEN",3
"292740815H","Salvador","BA",-12.947182,-38.382014,10,"CEMADEN",1
"292740816A","Salvador","BA",-12.9779,-38.49497,10,"CEMADEN",4
"292740817A","Salvador","BA",-12.862807,-38.437301,10,"CEMADEN",7
"292740818A","Salvador","BA",-12.860999999999999,-38.368,10,"CEMADEN",3
"292740819A","Salvador","BA",-12.94213,-38.36577,10,"CEMADEN",6
"292740820A","Salvador","BA",-12.865468,-38.45637,10,"CEMADEN",6
"292740821A","Salvador","BA",-12.914686,-38.36589,10,"CEMADEN",4
"292740822A","Salvador","BA",-12.848643,-38.460738,10,"CEMADEN",1
"292740823A","Salvador","BA",-12.944007,-38.452408,10,"CEMADEN",2
"292770501A","Santa Cruz Cabrália","BA",-16.321,-39.023,10,"CEMADEN",8
"292770505H","Santa Cruz Cabrália","BA",-16.2835,-39.0237,10,"CEMADEN",1
"292790301C","Santa Inês","BA",-13.276383,-39.80675,10,"CEMADEN",4
"292805901A","Santa Luzia","BA",-15.42976,-39.332759,10,"CEMADEN",6
"292830701C","Santanópolis","BA",-12.02015,-38.84913,10,"CEMADEN",1
"292850501C","Santa Teresinha","BA",-12.73561,-39.57493,10,"CEMADEN",1
"292860401A","Santo Amaro","BA",-12.551899,-38.710766,10,"CEMADEN",6
"292860402A","Santo Amaro","BA",-12.549625,-38.770999,10,"CEMADEN",6
"292880201C","Santo Estêvão","BA",-12.50891,-39.30653,10,"CEMADEN",1
"292900801A","São Félix","BA",-12.606591,-38.969939,10,"CEMADEN",7
"292937001C","São Josãò do Jacuãpe","BA",-11.37676,-39.86404,10,"CEMADEN",1
"293010501A","Senhor do Bonfim","BA",-10.464,-40.19,10,"CEMADEN",1
"293010501C","Senhor do Bonfim","BA",-10.58636,-40.0212,10,"CEMADEN",1
"293050101C","Serrinha","BA",-11.71163,-38.97382,10,"CEMADEN",2
"293060001C","Serrolândia","BA",-11.47855,-40.27453,10,"CEMADEN",1
"293070901A","Simões Filho","BA",-12.780101,-38.353331,10,"CEMADEN",7
"293070902A","Simões Filho","BA",-12.825461,-38.409051,10,"CEMADEN",4
"293070903A","Simões Filho","BA",-12.788344,-38.396864,10,"CEMADEN",1
"293076601C","Sítio do Quinto","BA",-10.32339,-38.20539,10,"CEMADEN",1
"293077401C","Sobradinho","BA",-9.521714,-40.78696,10,"CEMADEN",1
"293105301C","Tanque Novo","BA",-13.554672,-42.444836,10,"CEMADEN",3
"293120201A","Taperoá","BA",-13.536152,-39.097182,10,"CEMADEN",3
"293150901C","Teofilândia","BA",-11.50634,-38.94813,10,"CEMADEN",1
"293240801C","Uibaí","BA",-11.35133,-42.113,10,"CEMADEN",3
"293280401C","Utinga","BA",-12.0756,-41.102466,10,"CEMADEN",2
"293290301A","Valença","BA",-13.363,-39.078,10,"CEMADEN",6
"293290307H","Valença","BA",-13.3664,-39.0767,10,"CEMADEN",3
"293330701A","Vitória da Conquista","BA",-14.852,-40.839,10,"CEMADEN",5
"293330702A","Vitória da Conquista","BA",-14.861,-40.841,10,"CEMADEN",7
"293330703A","Vitória da Conquista","BA",-14.87,-40.827,10,"CEMADEN",4
"293330704A","Vitória da Conquista","BA",-14.87,-40.863,10,"CEMADEN",6
"293330705A","Vitória da Conquista","BA",-14.838,-40.856,10,"CEMADEN",4
"30050000","Oiapoque","AP",3.7217,-51.9308,15,"Telemetria",2
"30075000","Tartarugalzinho","AP",1.3978,-50.925,15,"Telemetria",2
"30080000","Porto Grande","AP",0.9861,-51.7064,15,"Telemetria",1
"30300000","Serra do Navio","AP",0.9006,-52.0156,15,"Telemetria",4
"30380900","Porto Grande","AP",0.6567,-51.6239,15,"Telemetria",1
"310060901A","Água Boa","MG",-17.992,-42.388999999999996,10,"CEMADEN",4
"310100301C","Águas Vermelhas","MG",-15.72758,-41.442009999999996,10,"CEMADEN",1
"310110201A","Aimorés","MG",-19.49504,-41.07764,10,"CEMADEN",5
"310150801A","Além Paraíba","MG",-21.88558,-42.699554,10,"CEMADEN",1
"310150803A","Alãòm Paraãba","MG",-21.888,-42.713,10,"CEMADEN",3
"310150804A","Alãòm Paraãba","MG",-21.87,-42.663000000000004,10,"CEMADEN",2
"310150805A","Alãòm Paraãba","MG",-21.88,-42.7,10,"CEMADEN",2
"310170601A","Almenara","MG",-16.17712,-40.69693,10,"CEMADEN",5
"310230801A","Alvinópolis","MG",-20.108352,-43.057883,10,"CEMADEN",4
"310460101A","Astolfo Dutra","MG",-21.311999999999998,-42.861999999999995,10,"CEMADEN",1
"310470001A","Atalãòia","MG",-18.04325,-41.11071,10,"CEMADEN",3
"310560802A","Barbacena","MG",-21.195999999999998,-43.792,10,"CEMADEN",1
"310560803A","Barbacena","MG",-21.201,-43.77,10,"CEMADEN",3
"310560804A","Barbacena","MG",-21.3,-43.627,10,"CEMADEN",1
"310560805A","Barbacena","MG",-21.194,-43.644,10,"CEMADEN",3
"310560806A","Barbacena","MG",-21.215999999999998,-43.783,10,"CEMADEN",2
"310560807A","Barbacena","MG",-21.201,-43.71,10,"CEMADEN",2
"310560808A","Barbacena","MG",-21.23,-43.743,10,"CEMADEN",3
"310560809A","Barbacena","MG",-21.223000000000003,-43.788999999999994,10,"CEMADEN",2
"310560811A","Barbacena","MG",-21.201,-43.802,10,"CEMADEN",5
"310560812A","Barbacena","MG",-21.256,-43.806000000000004,10,"CEMADEN",2
"310560813A","Barbacena","MG",-21.218000000000004,-43.751999999999995,10,"CEMADEN",1
"310560814A","Barbacena","MG",-21.243,-43.769,10,"CEMADEN",3
"310560828H","Barbacena","MG",-21.214,-43.7824,10,"CEMADEN",2
"310590502A","Barroso","MG",-21.193,-43.966,10,"CEMADEN",4
"310620007A","Belo Horizonte","MG",-19.866,-43.956,10,"CEMADEN",1
"310620013A","Belo Horizonte","MG",-19.866092000000002,-43.938109999999995,10,"CEMADEN",1
"310620014A","Nova Lima","MG",-20.00056,-43.90303,10,"CEMADEN",2
"310620016A","Belo Horizonte","MG",-19.942999999999998,-43.964,10,"CEMADEN",1
"310620017A","Belo Horizonte","MG",-19.999000000000002,-44.026,10,"CEMADEN",1
"310620018A","Belo Horizonte","MG",-19.922,-43.881,10,"CEMADEN",1
"310630901A","Belo Oriente","MG",-19.223105,-42.48503,10,"CEMADEN",5
"310670502A","Betim","MG",-19.969,-44.207,10,"CEMADEN",3
"310670503A","Betim","MG",-19.989,-44.111000000000004,10,"CEMADEN",4
"310670504A","Betim","MG",-19.96499,-44.20156,10,"CEMADEN",4
"310670504H","Betim","MG",-19.9666,-44.2047,10,"CEMADEN",1
"310670505A","Betim","MG",-19.861,-44.155,10,"CEMADEN",2
"310670506A","Betim","MG",-19.95077,-44.19897,10,"CEMADEN",1
"310670507A","Betim","MG",-19.948,-44.161,10,"CEMADEN",1
"310670508A","Betim","MG",-19.944000000000003,-44.271,10,"CEMADEN",2
"310670509A","Betim","MG",-19.938,-44.111999999999995,10,"CEMADEN",2
"310670511A","Betim","MG",-19.95773,-44.13962,10,"CEMADEN",2
"310670513A","Betim","MG",-20.013,-44.222,10,"CEMADEN",2
"310710901A","Boa Esperança","MG",-21.09254,-45.56297,10,"CEMADEN",2
"310710902A","Boa Esperança","MG",-21.089953,-45.575697,10,"CEMADEN",7
"310825501C","Bonito de Minas","MG",-15.3231,-44.73499,10,"CEMADEN",1
"310900604A","Brumadinho","MG",-20.165,-44.023,10,"CEMADEN",1
"310900605A","Brumadinho","MG",-20.135,-44.107,10,"CEMADEN",1
"310900606A","Brumadinho","MG",-20.156,-44.147,10,"CEMADEN",3
"310900607A","Brumadinho","MG",-20.142,-44.198,10,"CEMADEN",1
"310900608A","Brumadinho","MG",-20.196,-44.105,10,"CEMADEN",4
"310900609A","Brumadinho","MG",-20.12,-44.227,10,"CEMADEN",1
"310940201A","Buritizeiro","MG",-17.3538,-44.9589,10,"CEMADEN",4
"310945101A","Cabeceira Grande","MG",-16.0281,-47.0906,10,"CEMADEN",6
"311000401A","Caetãò","MG",-19.876,-43.667,10,"CEMADEN",4
"311000402A","Caeté","MG",-19.846,-43.649,10,"CEMADEN",5
"311000403A","Caeté","MG",-19.878,-43.658,10,"CEMADEN",3
"311000404A","Caetãò","MG",-19.892,-43.662,10,"CEMADEN",1
"311050901A","Camanducaia","MG",-22.70473,-46.03481,10,"CEMADEN",3
"311050908A","Camanducaia","MG",-22.858,-46.163000000000004,10,"CEMADEN",1
"311050909A","Camanducaia","MG",-22.694,-46.113,10,"CEMADEN",3
"311050910A","Camanducaia","MG",-22.76,-46.156000000000006,10,"CEMADEN",2
"311080601A","Campanário","MG",-18.24026,-41.72773,10,"CEMADEN",5
"311205901A","Cantagalo","MG",-18.522861,-42.623916,10,"CEMADEN",3
"311230701A","Capelinha","MG",-17.692194,-42.51525,10,"CEMADEN",2
"311290101A","Caputira","MG",-20.17426,-42.27112,10,"CEMADEN",3
"311300801A","Caraí","MG",-17.18688,-41.47916,10,"CEMADEN",4
"311320601A","Carandaí","MG",-20.953,-43.805,10,"CEMADEN",1
"311320602A","Carandaí","MG",-21.022,-43.786,10,"CEMADEN",4
"311320603A","Carandaí","MG",-20.953000000000003,-43.806999999999995,10,"CEMADEN",1
"311320604A","Carandaí","MG",-20.951999999999998,-43.783,10,"CEMADEN",2
"311320605A","Carandaí","MG",-20.943,-43.793,10,"CEMADEN",2
"311320606A","Carandaí","MG",-20.903,-43.826,10,"CEMADEN",1
"311320607A","Carandaí","MG",-20.933,-43.819,10,"CEMADEN",3
"311320608A","Carandaí","MG",-20.961,-43.715,10,"CEMADEN",1
"311330501A","Carangola","MG",-20.728,-42.03,10,"CEMADEN",8
"311330502A","Carangola","MG",-20.726,-42.147,10,"CEMADEN",10
"311330503A","Carangola","MG",-20.698,-42.023,10,"CEMADEN",7
"311340401A","Caratinga","MG",-19.783513,-42.137277,10,"CEMADEN",2
"311340402A","Caratinga","MG",-19.87634,-42.04649,10,"CEMADEN",7
"311340408H","Caratinga","MG",-19.7884,-42.14,10,"CEMADEN",2
"311360201A","Careaçu","MG",-22.041069,-45.695013,10,"CEMADEN",7
"311370102A","Carlos Chagas","MG",-17.913671,-41.014708,10,"CEMADEN",5
"311370109H","Carlos Chagas","MG",-17.7058,-40.7631,10,"CEMADEN",1
"311410501A","Carmo de Minas","MG",-22.1204,-45.13472,10,"CEMADEN",8
"311450101A","Carmópolis de Minas","MG",-20.54264,-44.64601,10,"CEMADEN",8
"311530001A","Cataguases","MG",-21.389,-42.695,10,"CEMADEN",5
"311530002A","Cataguases","MG",-21.265,-42.681,10,"CEMADEN",2
"311530003A","Cataguases","MG",-21.407,-42.672,10,"CEMADEN",2
"311530004A","Cataguases","MG",-21.39,-42.68600000000001,10,"CEMADEN",3
"311530005A","Cataguases","MG",-21.378,-42.698,10,"CEMADEN",1
"311530006A","Cataguases","MG",-21.413,-42.681999999999995,10,"CEMADEN",1
"311530007A","Cataguases","MG",-21.386999999999997,-42.703,10,"CEMADEN",2
"311530008A","Cataguases","MG",-21.394000000000002,-42.706,10,"CEMADEN",3
"311530009A","Cataguases","MG",-21.37,-42.677,10,"CEMADEN",1
"311530010A","Cataguases","MG",-21.384,-42.696000000000005,10,"CEMADEN",1
"311570601A","Central de Minas","MG",-18.762472,-41.308666,10,"CEMADEN",5
"311590401A","Chácara","MG",-21.671999999999997,-43.22,10,"CEMADEN",3
"311600101A","Chalãò","MG",-20.045,-41.685,10,"CEMADEN",4
"311600102A","Chalãò","MG",-20.008,-41.585,10,"CEMADEN",1
"311610001A","Chapada do Norte","MG",-17.086944,-42.537777,10,"CEMADEN",6
"311750401A","Conceição do Mato Dentro","MG",-19.034,-43.426,10,"CEMADEN",6
"311800702A","Congonhas","MG",-20.504,-43.87,10,"CEMADEN",7
"311820501A","Conquista","MG",-19.93687,-47.54437,10,"CEMADEN",6
"311830401A","Conselheiro Lafaiete","MG",-20.66,-43.791,10,"CEMADEN",7
"311830402A","Conselheiro Lafaiete","MG",-20.650958,-43.784886,10,"CEMADEN",5
"311830403A","Conselheiro Lafaiete","MG",-20.658,-43.801,10,"CEMADEN",4
"311830404A","Conselheiro Lafaiete","MG",-20.645,-43.768,10,"CEMADEN",4
"311830405A","Conselheiro Lafaiete","MG",-20.753,-43.779,10,"CEMADEN",2
"311830406A","Conselheiro Lafaiete","MG",-20.681,-43.793,10,"CEMADEN",3
"311830410H","Conselheiro Lafaiete","MG",-20.660034,-43.797484,10,"CEMADEN",4
"311860101A","Contagem","MG",-19.917,-44.08,10,"CEMADEN",3
"311860102A","Contagem","MG",-19.837,-44.148,10,"CEMADEN",7
"311860103A","Contagem","MG",-19.894,-44.095,10,"CEMADEN",1
"311860104A","Contagem","MG",-19.92,-44.08,10,"CEMADEN",4
"311860105A","Contagem","MG",-19.936,-44.059,10,"CEMADEN",3
"311920301A","Coroaci","MG",-18.622,-42.284,10,"CEMADEN",2
"311940101A","Coronel Fabriciano","MG",-19.529,-42.626000000000005,10,"CEMADEN",1
"312110001A","Delfim Moreira","MG",-22.50997,-45.28478,10,"CEMADEN",7
"312170402A","Diogo de Vasconcelos","MG",-20.48707,-43.1985,10,"CEMADEN",6
"312190201A","Divinésia","MG",-20.98844,-43.01284,10,"CEMADEN",3
"312250401A","Dom Cavati","MG",-19.376785,-42.106415,10,"CEMADEN",5
"312260301A","Dom Joaquim","MG",-18.96655,-43.258356,10,"CEMADEN",5
"312290001A","Dona Eusãòbia","MG",-21.316,-42.815,10,"CEMADEN",1
"312370001A","Engenheiro Caldas","MG",-19.200812,-42.042821000000004,10,"CEMADEN",5
"312400501A","Ervália","MG",-20.838,-42.655,10,"CEMADEN",6
"312420301A","Espera Feliz","MG",-20.654,-41.911,10,"CEMADEN",5
"312420302A","Espera Feliz","MG",-20.42158,-41.8535,10,"CEMADEN",8
"312500201A","Ewbank da Câmara","MG",-21.551,-43.51,10,"CEMADEN",2
"312510102A","Extrema","MG",-22.765,-46.284,10,"CEMADEN",1
"312510103A","Extrema","MG",-22.772,-46.321999999999996,10,"CEMADEN",2
"312510105A","Extrema","MG",-22.863000000000003,-46.284,10,"CEMADEN",1
