"gauge_code","d","imax","date","wateryear","start_month","na_prct_yr","na_prct_mon","mon_filter","n_max","time_step_min","estado","lat","long","time_step","mes_inicio","mes_inicio_nome","network","classe_espacial","fonte_inicio","metodo_ano_hidro","f_moda","rbar_local","dist_nn_km"
"210850401A",20,NA,NA,2018,9,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"MA",-3.605747,-45.342028,10,9,"set","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.8,0.978,12.64
"210850401A",20,NA,NA,2019,9,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"MA",-3.605747,-45.342028,10,9,"set","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.8,0.978,12.64
"210850401A",20,4.110000000000001,"2020-01-14 02:30:00",2020,9,0.8866499696417729,0.9065860215053764,"1,2,3,4,5,6,7,8,9,10,11,12",20,600,"MA",-3.605747,-45.342028,10,9,"set","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.8,0.978,12.64
"210850401A",20,7.099999999999994,"2020-11-19 05:20:00",2021,9,0.9411529680365297,0.8155092592592592,"1,2,3,4,5,6,7,8,9,10,11,12",73,600,"MA",-3.605747,-45.342028,10,9,"set","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.8,0.978,12.64
"210850401A",20,NA,NA,2022,9,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"MA",-3.605747,-45.342028,10,9,"set","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.8,0.978,12.64
"210850401A",20,NA,NA,2023,9,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"MA",-3.605747,-45.342028,10,9,"set","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.8,0.978,12.64
"210850401A",20,NA,NA,2024,9,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"MA",-3.605747,-45.342028,10,9,"set","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.8,0.978,12.64
"210850401A",20,5.720000000000001,"2025-03-16 12:20:00",2025,9,0.8942541856925419,0.8310931899641577,"1,2,3,4,5,6,7,8,9,10,11,12",35,600,"MA",-3.605747,-45.342028,10,9,"set","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.8,0.978,12.64
"210850401A",20,1.5699999999999998,"2025-12-21 01:10:00",2026,9,0.9089822404371585,0.912410394265233,"1,2,3,4,5,6,7,8,9,10,11,12",58,600,"MA",-3.605747,-45.342028,10,9,"set","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.8,0.978,12.64
"210870201A",10,8.440000000000001,"2016-02-23 16:20:00",2016,9,0.7682433970856102,0.7325191570881227,"1,2,3,4,5,6,7,8,9,10,11,12",20,600,"MA",-3.8888599999999998,-45.1708,10,9,"set","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.6,0.967,14.81
"210870201A",10,2.1999999999999997,"2016-12-16 12:00:00",2017,9,0.8022540983606558,0.7430555555555556,"1,2,3,4,5,6,7,8,9,10,11,12",39,600,"MA",-3.8888599999999998,-45.1708,10,9,"set","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.6,0.967,14.81
"210870201A",20,4.220000000000001,"2016-02-23 06:20:00",2016,9,0.7682433970856102,0.7325191570881227,"1,2,3,4,5,6,7,8,9,10,11,12",80,600,"MA",-3.8888599999999998,-45.1708,10,9,"set","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.6,0.967,14.81
"210870201A",20,1.1299999999999994,"2016-12-21 04:10:00",2017,9,0.8022540983606558,0.7430555555555556,"1,2,3,4,5,6,7,8,9,10,11,12",16,600,"MA",-3.8888599999999998,-45.1708,10,9,"set","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.6,0.967,14.81
"210880101A",10,10.480000000000002,"2016-05-26 00:20:00",2016,9,0.7702356557377049,0.7753136200716846,"1,2,3,4,5,6,7,8,9,10,11,12",10,600,"MA",-3.70771,-44.22293,10,9,"set","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.6,0.967,7.81
"210880101A",10,5.520000000000004,"2016-12-19 17:40:00",2017,9,0.9308219178082192,0.7123655913978495,"1,2,3,4,5,6,7,8,9,10,11,12",9,600,"MA",-3.70771,-44.22293,10,9,"set","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.6,0.967,7.81
"210880101A",10,NA,NA,2018,9,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"MA",-3.70771,-44.22293,10,9,"set","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.6,0.967,7.81
"210880101A",10,NA,NA,2019,9,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"MA",-3.70771,-44.22293,10,9,"set","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.6,0.967,7.81
"210880101A",10,10.320000000000002,"2020-03-15 23:40:00",2020,9,0.8657786885245902,0.755152329749104,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"MA",-3.70771,-44.22293,10,9,"set","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.6,0.967,7.81
"210880101A",10,11.300000000000002,"2021-03-25 15:10:00",2021,9,0.8193683409436834,0.7578405017921147,"1,2,3,4,5,6,7,8,9,10,11,12",28,600,"MA",-3.70771,-44.22293,10,9,"set","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.6,0.967,7.81
"210880101A",10,5.6000000000000005,"2021-12-04 18:30:00",2022,9,0.8253642987249544,0.8149641577060932,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"MA",-3.70771,-44.22293,10,9,"set","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.6,0.967,7.81
"210880101A",20,5.580000000000001,"2016-05-25 19:20:00",2016,9,0.7702356557377049,0.7753136200716846,"1,2,3,4,5,6,7,8,9,10,11,12",40,600,"MA",-3.70771,-44.22293,10,9,"set","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.6,0.967,7.81
"210880101A",20,2.770000000000002,"2016-12-19 07:40:00",2017,9,0.9308219178082192,0.7123655913978495,"1,2,3,4,5,6,7,8,9,10,11,12",4,600,"MA",-3.70771,-44.22293,10,9,"set","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.6,0.967,7.81
"210880101A",20,NA,NA,2018,9,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"MA",-3.70771,-44.22293,10,9,"set","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.6,0.967,7.81
"210880101A",20,NA,NA,2019,9,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"MA",-3.70771,-44.22293,10,9,"set","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.6,0.967,7.81
"210880101A",20,5.700000000000001,"2020-03-15 16:10:00",2020,9,0.8657786885245902,0.755152329749104,"1,2,3,4,5,6,7,8,9,10,11,12",12,600,"MA",-3.70771,-44.22293,10,9,"set","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.6,0.967,7.81
"210880101A",20,7.25,"2021-03-25 03:30:00",2021,9,0.8193683409436834,0.7578405017921147,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"MA",-3.70771,-44.22293,10,9,"set","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.6,0.967,7.81
"210880101A",20,3.1400000000000006,"2021-12-04 10:40:00",2022,9,0.8253642987249544,0.8149641577060932,"1,2,3,4,5,6,7,8,9,10,11,12",38,600,"MA",-3.70771,-44.22293,10,9,"set","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.6,0.967,7.81
"210890001A",10,9.559999999999999,"2016-01-27 12:40:00",2016,8,0.7836137193531559,0.7184139784946236,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"MA",-4.75293,-44.94482,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,26.2
"210890001A",10,4.180000000000003,"2016-12-18 03:30:00",2017,8,0.9172184170471842,0.7553763440860215,"1,2,3,4,5,6,7,8,9,10,11,12",2,600,"MA",-4.75293,-44.94482,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,26.2
"210890001A",10,NA,NA,2018,8,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"MA",-4.75293,-44.94482,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,26.2
"210890001A",10,NA,NA,2019,8,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"MA",-4.75293,-44.94482,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,26.2
"210890001A",10,6.900000000000004,"2020-03-15 18:40:00",2020,8,0.8855874316939891,0.7851702508960573,"1,2,3,4,5,6,7,8,9,10,11,12",3,600,"MA",-4.75293,-44.94482,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,26.2
"210890001A",10,11.1,"2021-02-15 05:50:00",2021,8,0.8316019786910198,0.7646329365079365,"1,2,3,4,5,6,7,8,9,10,11,12",4,600,"MA",-4.75293,-44.94482,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,26.2
"210890001A",10,6.08,"2021-11-14 08:30:00",2022,8,0.8212599854756718,0.8212962962962963,"1,2,3,4,5,6,7,8,9,10,11,12",41,600,"MA",-4.75293,-44.94482,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,26.2
"210890001A",20,5.020000000000001,"2016-01-27 11:10:00",2016,8,0.7836137193531559,0.7184139784946236,"1,2,3,4,5,6,7,8,9,10,11,12",10,600,"MA",-4.75293,-44.94482,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,26.2
"210890001A",20,2.2400000000000015,"2016-12-17 17:30:00",2017,8,0.9172184170471842,0.7553763440860215,"1,2,3,4,5,6,7,8,9,10,11,12",28,600,"MA",-4.75293,-44.94482,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,26.2
"210890001A",20,NA,NA,2018,8,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"MA",-4.75293,-44.94482,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,26.2
"210890001A",20,NA,NA,2019,8,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"MA",-4.75293,-44.94482,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,26.2
"210890001A",20,3.5800000000000027,"2020-03-15 10:00:00",2020,8,0.8855874316939891,0.7851702508960573,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"MA",-4.75293,-44.94482,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,26.2
"210890001A",20,5.629999999999999,"2021-02-14 19:50:00",2021,8,0.8316019786910198,0.7646329365079365,"1,2,3,4,5,6,7,8,9,10,11,12",30,600,"MA",-4.75293,-44.94482,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,26.2
"210890001A",20,3.8899999999999997,"2021-11-13 22:30:00",2022,8,0.8212599854756718,0.8212962962962963,"1,2,3,4,5,6,7,8,9,10,11,12",20,600,"MA",-4.75293,-44.94482,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,26.2
"210910601A",10,13.700000000000003,"2016-01-26 03:30:00",2016,8,0.799915232133542,0.7405913978494624,"1,2,3,4,5,6,7,8,9,10,11,12",3,600,"MA",-5.30554,-44.48522,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,19.94
"210910601A",10,11.100000000000005,"2016-11-21 01:10:00",2017,8,0.9225456621004566,0.8125,"1,2,3,4,5,6,7,8,9,10,11,12",9,600,"MA",-5.30554,-44.48522,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,19.94
"210910601A",10,11.34,"2018-04-10 01:30:00",2018,8,0.8905060882800608,0.7976851851851852,"1,2,3,4,5,6,7,8,9,10,11,12",6,600,"MA",-5.30554,-44.48522,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,19.94
"210910601A",10,6.560000000000004,"2018-12-03 03:50:00",2019,8,0.8360159817351598,0.7943548387096774,"1,2,3,4,5,6,7,8,9,10,11,12",23,600,"MA",-5.30554,-44.48522,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,19.94
"210910601A",10,7.3000000000000025,"2020-04-14 17:30:00",2020,8,0.8206777474195507,0.7983796296296296,"1,2,3,4,5,6,7,8,9,10,11,12",5,600,"MA",-5.30554,-44.48522,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,19.94
"210910601A",10,8.020000000000003,"2020-11-03 18:00:00",2021,8,0.8190639269406392,0.8127314814814814,"1,2,3,4,5,6,7,8,9,10,11,12",5,600,"MA",-5.30554,-44.48522,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,19.94
"210910601A",10,3.72,"2021-10-18 03:30:00",2022,8,0.8216230936819172,0.8230286738351255,"1,2,3,4,5,6,7,8,9,10,11,12",50,600,"MA",-5.30554,-44.48522,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,19.94
"210910601A",20,6.850000000000001,"2016-01-25 17:20:00",2016,8,0.799915232133542,0.7405913978494624,"1,2,3,4,5,6,7,8,9,10,11,12",64,600,"MA",-5.30554,-44.48522,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,19.94
"210910601A",20,5.590000000000002,"2016-11-20 15:10:00",2017,8,0.9225456621004566,0.8125,"1,2,3,4,5,6,7,8,9,10,11,12",23,600,"MA",-5.30554,-44.48522,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,19.94
"210910601A",20,5.78,"2018-04-09 15:30:00",2018,8,0.8905060882800608,0.7976851851851852,"1,2,3,4,5,6,7,8,9,10,11,12",17,600,"MA",-5.30554,-44.48522,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,19.94
"210910601A",20,3.280000000000002,"2018-12-02 16:40:00",2019,8,0.8360159817351598,0.7943548387096774,"1,2,3,4,5,6,7,8,9,10,11,12",84,600,"MA",-5.30554,-44.48522,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,19.94
"210910601A",20,3.870000000000002,"2020-04-14 12:40:00",2020,8,0.8206777474195507,0.7983796296296296,"1,2,3,4,5,6,7,8,9,10,11,12",19,600,"MA",-5.30554,-44.48522,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,19.94
"210910601A",20,4.030000000000002,"2020-11-03 16:30:00",2021,8,0.8190639269406392,0.8127314814814814,"1,2,3,4,5,6,7,8,9,10,11,12",14,600,"MA",-5.30554,-44.48522,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,19.94
"210910601A",20,2.650000000000001,"2021-12-30 14:50:00",2022,8,0.8216230936819172,0.8051075268817204,"1,2,3,4,5,6,7,8,9,10,11,12",11,600,"MA",-5.30554,-44.48522,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,19.94
"210930401A",10,7.160000000000002,"2016-03-28 14:40:00",2016,9,0.7877106102003643,0.7211021505376344,"1,2,3,4,5,6,7,8,9,10,11,12",37,600,"MA",-3.4080739999999996,-44.028929,10,9,"set","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.971,15.49
"210930401A",10,1.6,"2016-12-23 13:00:00",2017,9,0.9385464231354642,0.7800179211469535,"1,2,3,4,5,6,7,8,9,10,11,12",37,600,"MA",-3.4080739999999996,-44.028929,10,9,"set","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.971,15.49
"210930401A",10,14.879999999999992,"2018-04-04 14:40:00",2018,9,0.8664193302891933,0.7578703703703704,"1,2,3,4,5,6,7,8,9,10,11,12",19,600,"MA",-3.4080739999999996,-44.028929,10,9,"set","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.971,15.49
"210930401A",10,10.080000000000002,"2019-04-04 16:30:00",2019,9,0.8375951293759513,0.7618055555555555,"1,2,3,4,5,6,7,8,9,10,11,12",2,600,"MA",-3.4080739999999996,-44.028929,10,9,"set","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.971,15.49
"210930401A",10,10.100000000000001,"2020-03-09 14:00:00",2020,9,0.8142455980570734,0.7721774193548387,"1,2,3,4,5,6,7,8,9,10,11,12",19,600,"MA",-3.4080739999999996,-44.028929,10,9,"set","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.971,15.49
"210930401A",10,8.320000000000002,"2020-11-19 18:50:00",2021,9,0.8385132058287796,0.8118055555555556,"1,2,3,4,5,6,7,8,9,10,11,12",6,600,"MA",-3.4080739999999996,-44.028929,10,9,"set","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.971,15.49
"210930401A",20,4.459999999999999,"2016-03-28 22:00:00",2016,9,0.7877106102003643,0.7211021505376344,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"MA",-3.4080739999999996,-44.028929,10,9,"set","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.971,15.49
"210930401A",20,0.8,"2016-12-23 03:00:00",2017,9,0.9385464231354642,0.7800179211469535,"1,2,3,4,5,6,7,8,9,10,11,12",97,600,"MA",-3.4080739999999996,-44.028929,10,9,"set","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.971,15.49
"210930401A",20,8.259999999999996,"2018-04-04 04:40:00",2018,9,0.8664193302891933,0.7578703703703704,"1,2,3,4,5,6,7,8,9,10,11,12",30,600,"MA",-3.4080739999999996,-44.028929,10,9,"set","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.971,15.49
"210930401A",20,5.140000000000002,"2019-04-04 14:00:00",2019,9,0.8375951293759513,0.7618055555555555,"1,2,3,4,5,6,7,8,9,10,11,12",17,600,"MA",-3.4080739999999996,-44.028929,10,9,"set","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.971,15.49
"210930401A",20,5.3900000000000015,"2020-03-09 04:00:00",2020,9,0.8142455980570734,0.7721774193548387,"1,2,3,4,5,6,7,8,9,10,11,12",13,600,"MA",-3.4080739999999996,-44.028929,10,9,"set","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.971,15.49
"210930401A",20,4.170000000000001,"2020-11-19 17:30:00",2021,9,0.8385132058287796,0.8118055555555556,"1,2,3,4,5,6,7,8,9,10,11,12",14,600,"MA",-3.4080739999999996,-44.028929,10,9,"set","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.971,15.49
"210945201A",10,7.92,"2016-06-13 07:10:00",2016,9,0.7664503642987249,0.8,"1,2,3,4,5,6,7,8,9,10,11,12",41,600,"MA",-2.44462,-44.13002,10,9,"set","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.961,12.99
"210945201A",10,3.900000000000002,"2016-12-18 18:10:00",2017,9,0.8254781420765027,0.7936827956989247,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"MA",-2.44462,-44.13002,10,9,"set","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.961,12.99
"210945201A",20,3.9900000000000007,"2016-06-12 21:10:00",2016,9,0.7664503642987249,0.8,"1,2,3,4,5,6,7,8,9,10,11,12",35,600,"MA",-2.44462,-44.13002,10,9,"set","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.961,12.99
"210945201A",20,2.010000000000001,"2016-12-18 07:10:00",2017,9,0.8254781420765027,0.7936827956989247,"1,2,3,4,5,6,7,8,9,10,11,12",4,600,"MA",-2.44462,-44.13002,10,9,"set","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.961,12.99
"210960101A",10,8.860000000000003,"2016-05-26 16:40:00",2016,9,0.7365664845173042,0.7123655913978495,"1,2,3,4,5,6,7,8,9,10,11,12",5,600,"MA",-2.9371400000000003,-44.24542,10,9,"set","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.6,0.952,18.48
"210960101A",10,8.739999999999998,"2017-04-03 20:20:00",2017,9,0.7872146118721461,0.7162037037037037,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"MA",-2.9371400000000003,-44.24542,10,9,"set","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.6,0.952,18.48
"210960101A",10,10.279999999999996,"2018-02-04 02:30:00",2018,9,0.8122907153729072,0.7683531746031746,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"MA",-2.9371400000000003,-44.24542,10,9,"set","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.6,0.952,18.48
"210960101A",10,5.459999999999999,"2018-12-10 17:20:00",2019,9,0.8172244990892532,0.7892025089605734,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"MA",-2.9371400000000003,-44.24542,10,9,"set","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.6,0.952,18.48
"210960101A",20,5.790000000000003,"2016-05-26 13:10:00",2016,9,0.7365664845173042,0.7123655913978495,"1,2,3,4,5,6,7,8,9,10,11,12",16,600,"MA",-2.9371400000000003,-44.24542,10,9,"set","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.6,0.952,18.48
"210960101A",20,4.41,"2017-04-03 11:00:00",2017,9,0.7872146118721461,0.7162037037037037,"1,2,3,4,5,6,7,8,9,10,11,12",57,600,"MA",-2.9371400000000003,-44.24542,10,9,"set","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.6,0.952,18.48
"210960101A",20,5.26,"2018-02-04 01:20:00",2018,9,0.8122907153729072,0.7683531746031746,"1,2,3,4,5,6,7,8,9,10,11,12",8,600,"MA",-2.9371400000000003,-44.24542,10,9,"set","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.6,0.952,18.48
"210960101A",20,3.0300000000000002,"2018-12-10 17:00:00",2019,9,0.8172244990892532,0.7892025089605734,"1,2,3,4,5,6,7,8,9,10,11,12",3,600,"MA",-2.9371400000000003,-44.24542,10,9,"set","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.6,0.952,18.48
"210975901A",10,12.760000000000003,"2016-01-26 03:20:00",2016,8,0.8020344287949922,0.7426075268817204,"1,2,3,4,5,6,7,8,9,10,11,12",8,600,"MA",-5.495276,-44.555752,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,26.41
"210975901A",10,4.540000000000001,"2016-11-21 02:40:00",2017,8,0.9218226788432268,0.8111111111111111,"1,2,3,4,5,6,7,8,9,10,11,12",21,600,"MA",-5.495276,-44.555752,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,26.41
"210975901A",10,NA,NA,2018,8,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"MA",-5.495276,-44.555752,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,26.41
"210975901A",10,6.480000000000001,"2019-03-25 16:50:00",2019,8,0.8994292237442922,0.7896505376344086,"1,2,3,4,5,6,7,8,9,10,11,12",30,600,"MA",-5.495276,-44.555752,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,26.41
"210975901A",10,8.560000000000002,"2020-01-09 21:10:00",2020,8,0.8265027322404371,0.801747311827957,"1,2,3,4,5,6,7,8,9,10,11,12",33,600,"MA",-5.495276,-44.555752,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,26.41
"210975901A",10,11.120000000000001,"2021-04-22 04:10:00",2021,8,0.8189117199391172,0.8046296296296296,"1,2,3,4,5,6,7,8,9,10,11,12",19,600,"MA",-5.495276,-44.555752,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,26.41
"210975901A",10,7.2,"2022-02-13 19:20:00",2022,8,0.8173135464231355,0.8010912698412699,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"MA",-5.495276,-44.555752,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,26.41
"210975901A",10,9.700000000000001,"2022-11-06 06:50:00",2023,8,0.8212599854756718,0.7974537037037037,"1,2,3,4,5,6,7,8,9,10,11,12",22,600,"MA",-5.495276,-44.555752,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,26.41
"210975901A",20,6.4300000000000015,"2016-01-25 20:10:00",2016,8,0.8020344287949922,0.7426075268817204,"1,2,3,4,5,6,7,8,9,10,11,12",35,600,"MA",-5.495276,-44.555752,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,26.41
"210975901A",20,2.84,"2016-11-20 16:40:00",2017,8,0.9218226788432268,0.8111111111111111,"1,2,3,4,5,6,7,8,9,10,11,12",15,600,"MA",-5.495276,-44.555752,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,26.41
"210975901A",20,NA,NA,2018,8,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"MA",-5.495276,-44.555752,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,26.41
"210975901A",20,3.2400000000000007,"2019-03-25 06:50:00",2019,8,0.8994292237442922,0.7896505376344086,"1,2,3,4,5,6,7,8,9,10,11,12",90,600,"MA",-5.495276,-44.555752,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,26.41
"210975901A",20,4.83,"2020-01-09 08:00:00",2020,8,0.8265027322404371,0.801747311827957,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"MA",-5.495276,-44.555752,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,26.41
"210975901A",20,5.570000000000001,"2021-04-21 20:10:00",2021,8,0.8189117199391172,0.8046296296296296,"1,2,3,4,5,6,7,8,9,10,11,12",60,600,"MA",-5.495276,-44.555752,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,26.41
"210975901A",20,4.160000000000001,"2022-02-13 17:20:00",2022,8,0.8173135464231355,0.8010912698412699,"1,2,3,4,5,6,7,8,9,10,11,12",13,600,"MA",-5.495276,-44.555752,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,26.41
"210975901A",20,4.8500000000000005,"2022-11-05 20:50:00",2023,8,0.8212599854756718,0.7974537037037037,"1,2,3,4,5,6,7,8,9,10,11,12",82,600,"MA",-5.495276,-44.555752,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,26.41
"210980901A",10,5.699999999999999,"2016-05-09 08:20:00",2016,9,0.7771516393442623,0.7755376344086021,"1,2,3,4,5,6,7,8,9,10,11,12",11,600,"MA",-2.2427599999999996,-45.30798,10,9,"set","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.8,0.978,5.36
