"gauge_code","estado","lat","long","time_step","network","classe_espacial","mes_inicio","fonte_inicio","mes_moda","f_moda","rbar_local","dist_nn_km","nome","n_years_zip","responsible","mes_inicio_nome","metodo_ano_hidro"
"12680000","AM",-7.4281,-70.0225,15,"TELEMETRIA","mancha",7,"moda_mancha",7,0.6,0.967,0.1,"Envira",2,"TELEMETRIA","jul","uniplu_vizinhanca"
"12700000","AM",-6.4403,-68.2461,15,"TELEMETRIA","mancha",7,"moda_mancha",7,0.6,0.967,0.29,"Itamarati",2,"TELEMETRIA","jul","uniplu_vizinhanca"
"12840000","AM",-4.8392,-66.8506,15,"TELEMETRIA","mancha",7,"moda_mancha",7,0.4,0.925,0.1,"Carauari",3,"TELEMETRIA","jul","uniplu_vizinhanca"
"12842000","AM",-3.6414,-66.1031,15,"TELEMETRIA","mancha",8,"moda_mancha",8,0.5,0.934,0.1,"Juruá",3,"TELEMETRIA","ago","uniplu_vizinhanca"
"12850000","AM",-1.8211,-66.6092,15,"TELEMETRIA","mancha",9,"moda_mancha",9,0.4,0.835,1.02,"Japurá",5,"TELEMETRIA","set","uniplu_vizinhanca"
"12880000","AM",-4.2922,-65.2017,15,"TELEMETRIA","mancha",8,"moda_mancha",8,0.7,0.961,0.1,"Tefé",1,"TELEMETRIA","ago","uniplu_vizinhanca"
"12900001","AM",-3.3758,-64.6547,15,"TELEMETRIA","mancha",8,"moda_mancha",8,0.5,0.916,7.85,"Tefé",3,"TELEMETRIA","ago","uniplu_vizinhanca"
"130002901A","AM",-3.21726,-64.817575,10,"CEMADEN","mancha",8,"moda_mancha",8,0.5,0.916,20.79,"Alvarães",2,"CEMADEN","ago","uniplu_vizinhanca"
"130006001A","AM",-3.362268,-68.195543,10,"CEMADEN","mancha",7,"moda_mancha",7,0.3,0.774,40.85,"Amaturá",2,"CEMADEN","jul","uniplu_vizinhanca"
"130008601A","AM",-3.577152,-61.405939,10,"CEMADEN","mancha",8,"moda_mancha",8,0.6,0.952,34.81,"Anamã",1,"CEMADEN","ago","uniplu_vizinhanca"
"130010201A","AM",-3.751697,-61.65659300000001,10,"CEMADEN","mancha",8,"moda_mancha",8,0.6,0.952,35.24,"Anori",1,"CEMADEN","ago","uniplu_vizinhanca"
"130014401A","AM",-7.203119,-59.884533,10,"CEMADEN","mancha",8,"moda_mancha",8,0.7,0.961,0.96,"Apuí",5,"CEMADEN","ago","uniplu_vizinhanca"
"130020101A","AM",-4.368739,-70.190375,10,"CEMADEN","mancha",8,"moda_mancha",8,0.5,0.797,0.32,"Atalaia do Norte",2,"CEMADEN","ago","uniplu_vizinhanca"
"130050801A","AM",-2.804158,-57.067483,10,"CEMADEN","mancha",8,"moda_mancha",8,0.5,0.966,1.37,"Barreirinha",1,"CEMADEN","ago","uniplu_vizinhanca"
"130060701A","AM",-4.381819,-70.02494,10,"CEMADEN","mancha",8,"moda_mancha",8,0.4,0.784,0.6,"Benjamin Constant",1,"CEMADEN","ago","uniplu_vizinhanca"
"130063101A","AM",-3.897444,-61.375528,10,"CEMADEN","mancha",8,"moda_mancha",8,0.7,0.961,0.1,"Beruri",6,"CEMADEN","ago","uniplu_vizinhanca"
"130063102A","AM",-3.905389,-61.372528,10,"CEMADEN","mancha",8,"moda_mancha",8,0.7,0.961,0.88,"Beruri",3,"CEMADEN","ago","uniplu_vizinhanca"
"130090401A","AM",-6.534983,-64.386548,10,"CEMADEN","mancha",8,"moda_mancha",8,0.7,0.971,0.44,"Canutama",1,"CEMADEN","ago","uniplu_vizinhanca"
"130110002A","AM",-3.8155,-60.357306,10,"CEMADEN","mancha",8,"moda_mancha",8,0.6,0.92,62.87,"Careiro",2,"CEMADEN","ago","uniplu_vizinhanca"
"130115901A","AM",-3.198385,-59.824914,10,"CEMADEN","mancha",8,"moda_mancha",8,0.7,0.942,16.58,"Careiro da Várzea",2,"CEMADEN","ago","uniplu_vizinhanca"
"130160501A","AM",-2.514972,-66.103833,10,"CEMADEN","mancha",9,"moda_mancha",9,0.4,0.894,0.35,"Fonte Boa",4,"CEMADEN","set","uniplu_vizinhanca"
"130165401A","AM",-7.546047,-72.58672,10,"CEMADEN","mancha",8,"moda_mancha",8,0.6,0.967,12.55,"Guajará",2,"CEMADEN","ago","uniplu_vizinhanca"
"130170401A","AM",-7.5022,-63.0281,10,"CEMADEN","mancha",7,"moda_mancha",7,0.5,0.966,1.46,"Humaitá",2,"CEMADEN","jul","uniplu_vizinhanca"
"130170402A","AM",-7.511,-63.0315,10,"CEMADEN","mancha",7,"moda_mancha",7,0.5,0.966,0.58,"Humaitá",3,"CEMADEN","jul","uniplu_vizinhanca"
"130190203A","AM",-3.140605,-58.452012,10,"CEMADEN","mancha",8,"moda_mancha",8,0.8,0.978,1.34,"Itacoatiara",1,"CEMADEN","ago","uniplu_vizinhanca"
"130220701A","AM",-3.47309,-66.064266,10,"CEMADEN","mancha",8,"moda_mancha",8,0.4,0.894,19.17,"Juruá",2,"CEMADEN","ago","uniplu_vizinhanca"
"130250406A","AM",-3.261172,-60.631204,10,"CEMADEN","mancha",8,"moda_mancha",8,0.4,0.914,5.76,"Manacapuru",2,"CEMADEN","ago","uniplu_vizinhanca"
"130260302H","AM",-3.091422,-60.015121,10,"CEMADEN","mancha",8,"moda_mancha",8,0.7,0.971,1.33,"Manaus",1,"CEMADEN","ago","uniplu_vizinhanca"
"130260310A","AM",-3.086712,-59.883273,10,"CEMADEN","mancha",8,"moda_mancha",8,0.7,0.942,8.12,"Manaus",1,"CEMADEN","ago","uniplu_vizinhanca"
"130260328A","AM",-3.099516,-60.015988,10,"CEMADEN","mancha",8,"moda_mancha",8,0.7,0.971,0.43,"Manaus",1,"CEMADEN","ago","uniplu_vizinhanca"
"130260332A","AM",-3.059128,-59.844910999999996,10,"CEMADEN","mancha",8,"moda_mancha",8,0.7,0.942,13.3,"Manaus",1,"CEMADEN","ago","uniplu_vizinhanca"
"130260333A","AM",-3.124403,-59.940003,10,"CEMADEN","mancha",8,"moda_mancha",8,0.7,0.971,1.4,"Manaus",2,"CEMADEN","ago","uniplu_vizinhanca"
"130310601A","AM",-3.886113,-59.090002,10,"CEMADEN","mancha",8,"moda_mancha",8,0.8,0.947,0.16,"Nova Olinda do Norte",1,"CEMADEN","ago","uniplu_vizinhanca"
"130330401A","AM",-5.118333,-60.376222,10,"CEMADEN","mancha",8,"moda_mancha",8,0.7,0.927,0.82,"Novo Aripuanã",1,"CEMADEN","ago","uniplu_vizinhanca"
"130340301A","AM",-2.628044,-56.726179,10,"CEMADEN","mancha",9,"moda_mancha",9,0.6,0.967,0.48,"Parintins",3,"CEMADEN","set","uniplu_vizinhanca"
"130340302A","AM",-2.634509,-56.743917,10,"CEMADEN","mancha",9,"moda_mancha",9,0.6,0.967,1.19,"Parintins",3,"CEMADEN","set","uniplu_vizinhanca"
"130353602A","AM",-2.048026,-60.018095,10,"CEMADEN","mancha",8,"moda_mancha",8,0.6,0.94,1.11,"Presidente Figueiredo",2,"CEMADEN","ago","uniplu_vizinhanca"
"130356901A","AM",-2.701138,-59.696222,10,"CEMADEN","mancha",8,"moda_mancha",8,0.8,0.978,0.4,"Rio Preto da Eva",2,"CEMADEN","ago","uniplu_vizinhanca"
"130356902A","AM",-2.8666,-59.3749,10,"CEMADEN","mancha",8,"moda_mancha",8,0.8,0.978,37.17,"Rio Preto da Eva",1,"CEMADEN","ago","uniplu_vizinhanca"
"130380901A","AM",-0.130797,-67.06636800000001,10,"CEMADEN","mancha",11,"moda_mancha",11,0.5,0.844,0.71,"São Gabriel da Cachoeira",1,"CEMADEN","nov","uniplu_vizinhanca"
"130390801A","AM",-3.464056,-68.948806,10,"CEMADEN","mancha",8,"moda_mancha",8,0.4,0.795,4.17,"São Paulo de Olivença",4,"CEMADEN","ago","uniplu_vizinhanca"
"130406201A","AM",-4.269267,-69.936507,10,"CEMADEN","mancha",8,"moda_mancha",8,0.4,0.784,16.09,"Tabatinga",2,"CEMADEN","ago","uniplu_vizinhanca"
"130406202A","AM",-4.225891,-69.935961,10,"CEMADEN","mancha",8,"moda_mancha",8,0.4,0.784,20.04,"Tabatinga",3,"CEMADEN","ago","uniplu_vizinhanca"
"130420301A","AM",-3.363798,-64.718477,10,"CEMADEN","mancha",8,"moda_mancha",8,0.5,0.916,1.98,"Tefãò",3,"CEMADEN","ago","uniplu_vizinhanca"
"130423701A","AM",-2.862806,-67.771972,10,"CEMADEN","mancha",9,"moda_mancha",9,0.4,0.77,26,"Tonantins",1,"CEMADEN","set","uniplu_vizinhanca"
"13100000","AM",-5.1092,-63.9847,15,"TELEMETRIA","mancha",8,"moda_mancha",8,0.8,0.973,0.1,"Coari",2,"TELEMETRIA","ago","uniplu_vizinhanca"
"13150000","AM",-4.0578,-63.0278,15,"TELEMETRIA","mancha",8,"moda_mancha",8,0.7,0.961,12.05,"Coari",1,"TELEMETRIA","ago","uniplu_vizinhanca"
"13150003","AM",-4.0856,-63.0833,15,"TELEMETRIA","mancha",8,"moda_mancha",8,0.7,0.961,5.56,"Coari",1,"TELEMETRIA","ago","uniplu_vizinhanca"
"13169900","AC",-9.4342,-70.4942,15,"TELEMETRIA","mancha",7,"moda_mancha",7,0.7,0.961,141.86,"Santa Rosa do Purus",1,"TELEMETRIA","jul","uniplu_vizinhanca"
"13180000","AC",-8.8886,-69.275,15,"TELEMETRIA","mancha",7,"moda_mancha",7,1,1,0.91,"Manoel Urbano",5,"TELEMETRIA","jul","uniplu_vizinhanca"
"13300000","AC",-9.3744,-68.7239,15,"TELEMETRIA","mancha",7,"moda_mancha",7,0.9,0.988,40.14,"Sena Madureira",1,"TELEMETRIA","jul","uniplu_vizinhanca"
"13310000","AC",-9.0678,-68.6531,15,"TELEMETRIA","mancha",7,"moda_mancha",7,0.8,0.978,8.83,"Sena Madureira",6,"TELEMETRIA","jul","uniplu_vizinhanca"
"13405000","AC",-9.1103,-68.9933,15,"TELEMETRIA","mancha",7,"moda_mancha",7,0.9,0.988,0.1,"Sena Madureira",3,"TELEMETRIA","jul","uniplu_vizinhanca"
"13439000","AC",-10.9261,-69.9233,15,"TELEMETRIA","mancha",7,"moda_mancha",7,0.9,0.988,39.75,"Assis Brasil",1,"TELEMETRIA","jul","uniplu_vizinhanca"
"13445000","AC",-10.9414,-69.5769,15,"TELEMETRIA","mancha",7,"moda_mancha",7,0.8,0.973,1.28,"Assis Brasil",1,"TELEMETRIA","jul","uniplu_vizinhanca"
"13450000","AC",-10.9436,-69.5656,15,"TELEMETRIA","mancha",7,"moda_mancha",7,0.8,0.973,0.1,"Assis Brasil",3,"TELEMETRIA","jul","uniplu_vizinhanca"
"13470000","AC",-11.0178,-68.745,15,"TELEMETRIA","mancha",7,"moda_mancha",7,0.8,0.973,1.27,"Brasiléia",4,"TELEMETRIA","jul","uniplu_vizinhanca"
"13540000","AC",-10.5606,-68.7047,15,"TELEMETRIA","mancha",7,"moda_mancha",7,0.8,0.973,24.1,"Xapuri",3,"TELEMETRIA","jul","uniplu_vizinhanca"
"13550000","AC",-10.6511,-68.5075,15,"TELEMETRIA","mancha",7,"moda_mancha",7,0.8,0.973,0.18,"Xapuri",3,"TELEMETRIA","jul","uniplu_vizinhanca"
"13568000","AC",-10.3886,-67.9353,15,"TELEMETRIA","mancha",7,"moda_mancha",7,0.7,0.961,48.12,"Capixaba",4,"TELEMETRIA","jul","uniplu_vizinhanca"
"13572000","AC",-10.005,-68.5294,15,"TELEMETRIA","mancha",7,"moda_mancha",7,0.8,0.973,71.61,"Rio Branco",2,"TELEMETRIA","jul","uniplu_vizinhanca"
"13578000","AC",-10.0567,-67.9639,15,"TELEMETRIA","mancha",7,"moda_mancha",7,0.8,0.978,14.96,"Rio Branco",2,"TELEMETRIA","jul","uniplu_vizinhanca"
"13600002","AC",-9.975,-67.8008,15,"TELEMETRIA","mancha",7,"moda_mancha",7,0.8,0.978,0.13,"Rio Branco",2,"TELEMETRIA","jul","uniplu_vizinhanca"
"13610001","AC",-9.5819,-67.5281,15,"TELEMETRIA","mancha",7,"moda_mancha",7,0.7,0.971,28.74,"Porto Acre",3,"TELEMETRIA","jul","uniplu_vizinhanca"
"13650000","AM",-9.0667,-67.3969,15,"TELEMETRIA","mancha",7,"moda_mancha",7,0.7,0.971,0.1,"Boca do Acre",2,"TELEMETRIA","jul","uniplu_vizinhanca"
"13710001","AM",-8.6533,-67.375,15,"TELEMETRIA","mancha",7,"moda_mancha",7,0.7,0.971,9.56,"Boca do Acre",2,"TELEMETRIA","jul","uniplu_vizinhanca"
"13870000","AM",-7.2581,-64.7975,15,"TELEMETRIA","mancha",8,"moda_mancha",8,0.6,0.967,0.91,"Lábrea",1,"TELEMETRIA","ago","uniplu_vizinhanca"
"13885000","AM",-7.4644,-64.2433,15,"TELEMETRIA","mancha",8,"moda_mancha",8,0.6,0.967,0.1,"Lábrea",2,"TELEMETRIA","ago","uniplu_vizinhanca"
"13962000","AM",-4.7286,-62.1453,15,"TELEMETRIA","mancha",8,"moda_mancha",8,0.5,0.934,1.54,"Beruri",3,"TELEMETRIA","ago","uniplu_vizinhanca"
"13990000","AM",-3.8989,-61.3742,15,"TELEMETRIA","mancha",8,"moda_mancha",8,0.7,0.961,0.13,"Beruri",4,"TELEMETRIA","ago","uniplu_vizinhanca"
"140010001A","RR",2.859961,-60.658979,10,"CEMADEN","mancha",12,"moda_mancha",12,0.7,0.971,3.4,"Boa Vista",2,"CEMADEN","dez","uniplu_vizinhanca"
"140010002A","RR",2.806589,-60.674663,10,"CEMADEN","mancha",12,"moda_mancha",12,0.7,0.971,2.9,"Boa Vista",2,"CEMADEN","dez","uniplu_vizinhanca"
"140010003A","RR",2.804488,-60.692624,10,"CEMADEN","mancha",12,"moda_mancha",12,0.7,0.971,4.39,"Boa Vista",2,"CEMADEN","dez","uniplu_vizinhanca"
"140010004A","RR",2.804274,-60.739469,10,"CEMADEN","mancha",12,"moda_mancha",12,0.6,0.967,9.05,"Boa Vista",2,"CEMADEN","dez","uniplu_vizinhanca"
"140010005A","RR",2.844432,-60.719258,10,"CEMADEN","mancha",12,"moda_mancha",12,0.7,0.971,6.58,"Boa Vista",2,"CEMADEN","dez","uniplu_vizinhanca"
"140070401A","RR",4.594482,-60.162963,10,"CEMADEN","mancha",12,"moda_mancha",12,0.6,0.946,37.29,"Uiramutã",1,"CEMADEN","dez","uniplu_vizinhanca"
"14100000","AM",-3.3106,-60.6094,15,"TELEMETRIA","mancha",8,"moda_mancha",8,0.5,0.916,0.26,"Manacapuru",3,"TELEMETRIA","ago","uniplu_vizinhanca"
"14110000","AM",1.2153,-66.8525,15,"TELEMETRIA","mancha",11,"moda_mancha",11,0.6,0.844,0.1,"São Gabriel da Cachoeira",3,"TELEMETRIA","nov","uniplu_vizinhanca"
"14280001","AM",0.1303,-68.5386,15,"TELEMETRIA","transicao",10,"media_circ_ponderada",11,0.5,0.747,0.25,"São Gabriel da Cachoeira",3,"TELEMETRIA","out","uniplu_vizinhanca"
"14330000","AM",-0.2006,-66.8022,15,"TELEMETRIA","mancha",11,"moda_mancha",11,0.5,0.844,29.67,"São Gabriel da Cachoeira",2,"TELEMETRIA","nov","uniplu_vizinhanca"
"14480002","AM",-0.9658,-62.9311,15,"TELEMETRIA","mancha",10,"moda_mancha",10,0.5,0.945,0.48,"Barcelos",3,"TELEMETRIA","out","uniplu_vizinhanca"
"14488000","RR",3.5497,-63.1692,15,"TELEMETRIA","mancha",12,"moda_mancha",12,0.6,0.861,0.1,"Alto Alegre",2,"TELEMETRIA","dez","uniplu_vizinhanca"
"14489000","RR",3.3528,-61.4222,15,"TELEMETRIA","mancha",12,"moda_mancha",12,0.7,0.961,16.41,"Alto Alegre",5,"TELEMETRIA","dez","uniplu_vizinhanca"
"14495000","RR",3.4381,-61.0367,15,"TELEMETRIA","mancha",12,"moda_mancha",12,0.6,0.946,17.7,"Alto Alegre",5,"TELEMETRIA","dez","uniplu_vizinhanca"
"14500000","RR",3.4644,-60.9097,15,"TELEMETRIA","mancha",12,"moda_mancha",12,0.6,0.946,27.93,"Boa Vista",2,"TELEMETRIA","dez","uniplu_vizinhanca"
"14515000","RR",3.2078,-60.5711,15,"TELEMETRIA","mancha",12,"moda_mancha",12,0.6,0.946,0.1,"Boa Vista",3,"TELEMETRIA","dez","uniplu_vizinhanca"
"14526400","RR",4.5761,-60.1397,15,"TELEMETRIA","mancha",12,"moda_mancha",12,0.6,0.946,34.09,"Uiramuta",1,"TELEMETRIA","dez","uniplu_vizinhanca"
"14527000","RR",3.5675,-59.8883,15,"TELEMETRIA","mancha",12,"moda_mancha",12,0.6,0.946,22.5,"Normândia",2,"TELEMETRIA","dez","uniplu_vizinhanca"
"14530000","RR",4.1961,-60.7939,15,"TELEMETRIA","mancha",12,"moda_mancha",12,0.6,0.946,0.1,"Pacaraima",3,"TELEMETRIA","dez","uniplu_vizinhanca"
"14540000","RR",4.6306,-60.4706,15,"TELEMETRIA","mancha",12,"moda_mancha",12,0.6,0.946,51.9,"Uiramuta",6,"TELEMETRIA","dez","uniplu_vizinhanca"
"14558000","RR",3.3178,-60.3447,15,"TELEMETRIA","mancha",12,"moda_mancha",12,0.6,0.946,27.94,"Bonfim",3,"TELEMETRIA","dez","uniplu_vizinhanca"
"14620000","RR",2.8267,-60.6561,15,"TELEMETRIA","mancha",12,"moda_mancha",12,0.7,0.971,0.72,"Boa Vista",2,"TELEMETRIA","dez","uniplu_vizinhanca"
"14680001","RR",2.8708,-61.4406,15,"TELEMETRIA","mancha",12,"moda_mancha",12,0.6,0.967,0.1,"Mucajaí",8,"TELEMETRIA","dez","uniplu_vizinhanca"
"14690000","RR",2.4714,-60.9178,15,"TELEMETRIA","mancha",12,"moda_mancha",12,0.6,0.967,23.95,"Mucajaí",1,"TELEMETRIA","dez","uniplu_vizinhanca"
"14710000","RR",1.8214,-61.1236,15,"TELEMETRIA","mancha",12,"moda_mancha",12,0.6,0.967,0.1,"Caracaraí",3,"TELEMETRIA","dez","uniplu_vizinhanca"
"14790000","RR",-0.5053,-61.7864,15,"TELEMETRIA","mancha",9,"moda_mancha",9,0.5,0.966,0.17,"Rorainópolis",3,"TELEMETRIA","set","uniplu_vizinhanca"
"14840000","AM",-1.4567,-61.6347,15,"TELEMETRIA","mancha",9,"moda_mancha",9,0.5,0.945,0.3,"Barcelos",6,"TELEMETRIA","set","uniplu_vizinhanca"
"14850000","RR",-0.8586,-60.52,15,"TELEMETRIA","mancha",10,"moda_mancha",10,0.5,0.945,0.38,"Rorainópolis",1,"TELEMETRIA","out","uniplu_vizinhanca"
"150010701A","PA",-1.723155,-48.879321000000004,10,"CEMADEN","mancha",9,"moda_mancha",9,0.9,0.988,3.31,"Abaetetuba",1,"CEMADEN","set","uniplu_vizinhanca"
"150010702A","PA",-1.707738,-48.876747,10,"CEMADEN","mancha",9,"moda_mancha",9,0.9,0.988,4.85,"Abaetetuba",2,"CEMADEN","set","uniplu_vizinhanca"
"150010703A","PA",-1.724433,-48.864175,10,"CEMADEN","mancha",9,"moda_mancha",9,0.9,0.988,2.89,"Abaetetuba",4,"CEMADEN","set","uniplu_vizinhanca"
"150040401A","PA",-1.949501,-54.744331,10,"CEMADEN","mancha",9,"moda_mancha",9,0.5,0.945,0.76,"Alenquer",3,"CEMADEN","set","uniplu_vizinhanca"
"150040402A","PA",-1.941579,-54.718514,10,"CEMADEN","mancha",9,"moda_mancha",9,0.5,0.945,2.26,"Alenquer",3,"CEMADEN","set","uniplu_vizinhanca"
"150050302A","PA",-1.528711,-52.582183,10,"CEMADEN","mancha",9,"moda_mancha",9,0.7,0.971,0.5,"Almeirim",5,"CEMADEN","set","uniplu_vizinhanca"
"150060202A","PA",-3.199942,-52.203749,10,"CEMADEN","mancha",8,"moda_mancha",8,0.5,0.966,1.89,"Altamira",6,"CEMADEN","ago","uniplu_vizinhanca"
"150060203A","PA",-3.213881,-52.220173,10,"CEMADEN","mancha",8,"moda_mancha",8,0.5,0.966,0.79,"Altamira",5,"CEMADEN","ago","uniplu_vizinhanca"
"150085901A","PA",-3.467739,-51.201888,10,"CEMADEN","mancha",9,"moda_mancha",9,0.6,0.967,8.04,"Anapu",2,"CEMADEN","set","uniplu_vizinhanca"
"150100601A","PA",-3.604545,-55.330202,10,"CEMADEN","mancha",8,"moda_mancha",8,0.8,0.978,64.22,"Aveiro",6,"CEMADEN","ago","uniplu_vizinhanca"
"150120401A","PA",-2.789,-49.673,10,"CEMADEN","mancha",8,"moda_mancha",8,0.5,0.966,0.6,"Baião",7,"CEMADEN","ago","uniplu_vizinhanca"
"150140201A","PA",-1.067,-48.379,10,"CEMADEN","mancha",9,"moda_mancha",9,0.8,0.978,3.72,"Belãòm",1,"CEMADEN","set","uniplu_vizinhanca"
"150140203A","PA",-1.450385,-48.446255,10,"CEMADEN","mancha",9,"moda_mancha",9,0.8,0.978,1.9,"Belãòm",4,"CEMADEN","set","uniplu_vizinhanca"
"150140204A","PA",-1.449707,-48.482217,10,"CEMADEN","mancha",9,"moda_mancha",9,0.8,0.978,5.23,"Belãòm",6,"CEMADEN","set","uniplu_vizinhanca"
"150140206A","PA",-1.308735,-48.479847,10,"CEMADEN","mancha",9,"moda_mancha",9,0.9,0.988,14.88,"Belém",2,"CEMADEN","set","uniplu_vizinhanca"
"150140207A","PA",-1.164264,-48.468548,10,"CEMADEN","mancha",9,"moda_mancha",9,0.8,0.978,10.99,"Belém",3,"CEMADEN","set","uniplu_vizinhanca"
"150140208A","PA",-1.468867,-48.481624,10,"CEMADEN","mancha",9,"moda_mancha",9,0.8,0.978,6.14,"Belém",1,"CEMADEN","set","uniplu_vizinhanca"
"150140210A","PA",-1.422716,-48.468028,10,"CEMADEN","mancha",9,"moda_mancha",9,0.8,0.978,3.72,"Belém",5,"CEMADEN","set","uniplu_vizinhanca"
"150170901A","PA",-1.060666,-46.783468,10,"CEMADEN","mancha",9,"moda_mancha",9,1,1,9.09,"Bragança",2,"CEMADEN","set","uniplu_vizinhanca"
"150215201A","PA",-6.5195099999999995,-49.85925,10,"CEMADEN","mancha",7,"moda_mancha",7,0.5,0.966,46.07,"Canaã dos Carajás",1,"CEMADEN","jul","uniplu_vizinhanca"
"150295401A","PA",-6.1032,-49.3719,10,"CEMADEN","mancha",8,"moda_mancha",8,0.7,0.971,0.66,"Eldorado dos Carajás",4,"CEMADEN","ago","uniplu_vizinhanca"
"15030000","AM",-3.0633,-59.6478,15,"TELEMETRIA","mancha",8,"moda_mancha",8,0.7,0.942,34.06,"Manaus",2,"TELEMETRIA","ago","uniplu_vizinhanca"
"150350701A","PA",-1.771,-47.437,10,"CEMADEN","mancha",9,"moda_mancha",9,0.9,0.988,14.22,"Irituia",3,"CEMADEN","set","uniplu_vizinhanca"
"150350702A","PA",-1.743,-47.502,10,"CEMADEN","mancha",9,"moda_mancha",9,0.9,0.988,9.84,"Irituia",5,"CEMADEN","set","uniplu_vizinhanca"
"150360601A","PA",-4.26683,-55.991332,10,"CEMADEN","mancha",8,"moda_mancha",8,0.9,0.988,1.14,"Itaituba",4,"CEMADEN","ago","uniplu_vizinhanca"
"150360602A","PA",-4.245494,-55.006391,10,"CEMADEN","mancha",8,"moda_mancha",8,0.8,0.973,20.57,"Itaituba",1,"CEMADEN","ago","uniplu_vizinhanca"
"150380401A","PA",-4.446,-49.112,10,"CEMADEN","mancha",8,"moda_mancha",8,1,1,2.05,"Jacundá",3,"CEMADEN","ago","uniplu_vizinhanca"
"150390301A","PA",-2.150298,-56.081006,10,"CEMADEN","mancha",9,"moda_mancha",9,0.6,0.967,0.75,"Juruti",5,"CEMADEN","set","uniplu_vizinhanca"
"150420801A","PA",-5.354,-49.103,10,"CEMADEN","mancha",8,"moda_mancha",8,0.9,0.988,3.48,"Marabá",6,"CEMADEN","ago","uniplu_vizinhanca"
"150420802A","PA",-5.3492,-49.13399999999999,10,"CEMADEN","mancha",8,"moda_mancha",8,0.9,0.988,2.35,"Marabá",2,"CEMADEN","ago","uniplu_vizinhanca"
"150420803A","PA",-5.3705,-49.1323,10,"CEMADEN","mancha",8,"moda_mancha",8,0.9,0.988,0.26,"Marabá",2,"CEMADEN","ago","uniplu_vizinhanca"
"150420804A","PA",-5.3284,-49.1043,10,"CEMADEN","mancha",8,"moda_mancha",8,0.9,0.988,5.43,"Marabá",2,"CEMADEN","ago","uniplu_vizinhanca"
"150420806A","PA",-5.3011,-49.0801,10,"CEMADEN","mancha",8,"moda_mancha",8,0.9,0.988,9.44,"Marabá",6,"CEMADEN","ago","uniplu_vizinhanca"
"15043000","MT",-15.0594,-58.9106,30,"TELEMETRIA","mancha",7,"moda_mancha",7,0.8,0.978,52.12,"Jauru",3,"TELEMETRIA","jul","uniplu_vizinhanca"
"15044100","MT",-15.1381,-58.9825,30,"TELEMETRIA","mancha",7,"moda_mancha",7,0.8,0.978,41.93,"Pontes e Lacerda",2,"TELEMETRIA","jul","uniplu_vizinhanca"
"15046000","MT",-15.2108,-59.0119,60,"TELEMETRIA","mancha",7,"moda_mancha",7,0.8,0.978,37.59,"Pontes e Lacerda",2,"TELEMETRIA","jul","uniplu_vizinhanca"
"150480202A","PA",-1.992956,-54.079084,10,"CEMADEN","mancha",9,"moda_mancha",9,0.6,0.952,0.84,"Monte Alegre",4,"CEMADEN","set","uniplu_vizinhanca"
"150480203A","PA",-2.006856,-54.067632,10,"CEMADEN","mancha",9,"moda_mancha",9,0.6,0.952,1.23,"Monte Alegre",2,"CEMADEN","set","uniplu_vizinhanca"
"150497601A","PA",-4.911,-49.075,10,"CEMADEN","mancha",8,"moda_mancha",8,1,1,36.74,"Nova Ipixuna",6,"CEMADEN","ago","uniplu_vizinhanca"
"15050001","MT",-15.2153,-59.3539,15,"TELEMETRIA","mancha",7,"moda_mancha",7,0.8,0.978,1.07,"Pontes e Lacerda",4,"TELEMETRIA","jul","uniplu_vizinhanca"
"150510602A","PA",-1.897123,-55.515946,10,"CEMADEN","mancha",9,"moda_mancha",9,0.6,0.952,1.5,"Óbidos",1,"CEMADEN","set","uniplu_vizinhanca"
"150540301A","PA",-1.5518040000000002,-47.116684,10,"CEMADEN","mancha",9,"moda_mancha",9,1,1,0.1,"Ourãòm",1,"CEMADEN","set","uniplu_vizinhanca"
"150553601A","PA",-5.9953,-49.8894,10,"CEMADEN","mancha",8,"moda_mancha",8,0.6,0.967,24.55,"Parauapebas",2,"CEMADEN","ago","uniplu_vizinhanca"
"150553602A","PA",-6.0914,-49.9045,10,"CEMADEN","mancha",8,"moda_mancha",8,0.6,0.967,30.69,"Parauapebas",3,"CEMADEN","ago","uniplu_vizinhanca"
"150553603A","PA",-6.0915,-49.8682,10,"CEMADEN","mancha",8,"moda_mancha",8,0.6,0.967,27.47,"Parauapebas",3,"CEMADEN","ago","uniplu_vizinhanca"
"150553604A","PA",-6.0557,-49.8867,10,"CEMADEN","mancha",8,"moda_mancha",8,0.6,0.967,26.9,"Parauapebas",6,"CEMADEN","ago","uniplu_vizinhanca"
"150600501A","PA",-1.787735,-53.483724,10,"CEMADEN","mancha",9,"moda_mancha",9,0.7,0.961,1.54,"Prainha",2,"CEMADEN","set","uniplu_vizinhanca"
"150616101A","PA",-7.3105,-50.0543,10,"CEMADEN","mancha",7,"moda_mancha",7,0.8,0.978,25.83,"Rio Maria",3,"CEMADEN","jul","uniplu_vizinhanca"
"150619501A","PA",-4.088321,-54.889281,10,"CEMADEN","mancha",8,"moda_mancha",8,0.8,0.973,1.48,"Rurópolis",3,"CEMADEN","ago","uniplu_vizinhanca"
"150619502A","PA",-4.099531,-54.910166,10,"CEMADEN","mancha",8,"moda_mancha",8,0.8,0.973,1.2,"Rurópolis",8,"CEMADEN","ago","uniplu_vizinhanca"
