"gauge_code","estado","n_duracoes","n_duracoes_8anos","min_anos","med_anos","max_anos","passa"
"520110801A","GO",24,0,5,5,5,FALSE
"521310301A","GO",24,0,5,5,5,FALSE
"60454000","GO",24,0,5,5,5,FALSE
"A002","GO",24,0,5,5,5,FALSE
"A013","GO",24,0,5,5,5,FALSE
"A027","GO",24,0,5,5,5,FALSE
"21551100","GO",24,0,4,4,4,FALSE
"24770000","GO",24,0,4,4,4,FALSE
"520140501A","GO",24,0,4,4,4,FALSE
"521150301A","GO",24,0,4,4,4,FALSE
"521310302A","GO",24,0,4,4,4,FALSE
"521523101A","GO",24,0,4,4,4,FALSE
"521523102A","GO",24,0,4,4,4,FALSE
"521523103A","GO",24,0,4,4,4,FALSE
"521570201A","GO",24,0,4,4,4,FALSE
"522060301A","GO",24,0,4,4,4,FALSE
"522170001A","GO",24,0,4,4,4,FALSE
"60975000","GO",24,0,4,4,4,FALSE
"A012","GO",24,0,4,4,4,FALSE
"A016","GO",24,0,4,4,4,FALSE
"A033","GO",24,0,4,4,4,FALSE
"20200000","GO",24,0,3,3,3,FALSE
"21500000","GO",24,0,3,3,3,FALSE
"25700000","GO",24,0,3,3,3,FALSE
"520140504A","GO",24,0,3,3,3,FALSE
"520140506A","GO",24,0,3,3,3,FALSE
"520140507A","GO",24,0,3,3,3,FALSE
"520450801A","GO",24,0,3,3,3,FALSE
"520549701A","GO",24,0,3,3,3,FALSE
"520790701A","GO",24,0,3,3,3,FALSE
"520870701A","GO",24,0,3,3,3,FALSE
"521730201A","GO",24,0,3,3,3,FALSE
"521880502A","GO",24,0,3,3,3,FALSE
"60444700","GO",24,0,3,3,3,FALSE
"60772000","GO",24,0,3,3,3,FALSE
"A022","GO",24,0,3,3,3,FALSE
"A025","GO",24,0,3,3,3,FALSE
"A026","GO",24,0,3,3,3,FALSE
"A028","GO",24,0,3,3,3,FALSE
"A034","GO",24,0,3,3,3,FALSE
"A035","GO",24,0,3,3,3,FALSE
"A056","GO",24,0,3,3,3,FALSE
"24748700","GO",24,0,2,2,2,FALSE
"24760000","GO",24,0,2,2,2,FALSE
"24800000","GO",24,0,2,2,2,FALSE
"24950000","GO",24,0,2,2,2,FALSE
"25090000","GO",24,0,2,2,2,FALSE
"520025802A","GO",24,0,2,2,2,FALSE
"520140503A","GO",24,0,2,2,2,FALSE
"520540601A","GO",24,0,2,2,2,FALSE
"520800402A","GO",24,0,2,2,2,FALSE
"520890501A","GO",24,0,2,2,2,FALSE
"521180001A","GO",24,0,2,2,2,FALSE
"521880501A","GO",24,0,2,2,2,FALSE
"60650000","GO",24,0,2,2,2,FALSE
"60910200","GO",24,0,2,2,2,FALSE
"60920700","GO",24,0,2,2,2,FALSE
"60961050","GO",24,0,2,2,2,FALSE
"20050050","GO",24,0,1,1,1,FALSE
"21539000","GO",24,0,1,1,1,FALSE
"21600000","GO",24,0,1,1,1,FALSE
"24743000","GO",24,0,1,1,1,FALSE
"24744900","GO",24,0,1,1,1,FALSE
"24850000","GO",24,0,1,1,1,FALSE
"25100000","GO",24,0,1,1,1,FALSE
"25130000","GO",24,0,1,1,1,FALSE
"25200000","GO",24,0,1,1,1,FALSE
"520140502A","GO",24,0,1,1,1,FALSE
"520140508A","GO",24,0,1,1,1,FALSE
"520800401A","GO",24,0,1,1,1,FALSE
"520870702A","GO",24,0,1,1,1,FALSE
"520870703A","GO",24,0,1,1,1,FALSE
"521150303A","GO",24,0,1,1,1,FALSE
"60026100","GO",24,0,1,1,1,FALSE
"60439500","GO",24,0,1,1,1,FALSE
"60540000","GO",24,0,1,1,1,FALSE
"60544990","GO",24,0,1,1,1,FALSE
"60680000","GO",24,0,1,1,1,FALSE
"60765000","GO",24,0,1,1,1,FALSE
"60775510","GO",24,0,1,1,1,FALSE
"60783000","GO",24,0,1,1,1,FALSE
"60787000","GO",24,0,1,1,1,FALSE
"60798000","GO",24,0,1,1,1,FALSE
"60906000","GO",24,0,1,1,1,FALSE
"60908000","GO",24,0,1,1,1,FALSE
"60910300","GO",24,0,1,1,1,FALSE
"60935000","GO",24,0,1,1,1,FALSE
"60944000","GO",24,0,1,1,1,FALSE
"A005","GO",24,0,1,1,1,FALSE
"A017","GO",24,0,1,1,1,FALSE
"A037","GO",24,0,1,1,1,FALSE
"210350501A","MA",24,0,7,7,7,FALSE
"211080701A","MA",24,0,6,6,6,FALSE
"210130101A","MA",24,0,5,5,5,FALSE
"210177201A","MA",24,0,5,5,5,FALSE
"210232501A","MA",24,0,5,5,5,FALSE
"210510401A","MA",24,0,5,5,5,FALSE
"210545001A","MA",24,0,5,5,5,FALSE
"211130006A","MA",24,0,5,5,5,FALSE
"211130008A","MA",24,0,5,5,5,FALSE
"211130010A","MA",24,0,5,5,5,FALSE
"A206","MA",24,0,5,5,5,FALSE
"210083201A","MA",24,0,4,4,4,FALSE
"210090701A","MA",24,0,4,4,4,FALSE
"210220001A","MA",24,0,4,4,4,FALSE
"210300003A","MA",24,0,4,4,4,FALSE
"210340601A","MA",24,0,4,4,4,FALSE
"210360401A","MA",24,0,4,4,4,FALSE
"210530201A","MA",24,0,4,4,4,FALSE
"210580701A","MA",24,0,4,4,4,FALSE
"210660701A","MA",24,0,4,4,4,FALSE
"211210001A","MA",24,0,4,4,4,FALSE
"211220901A","MA",24,0,4,4,4,FALSE
"210140001A","MA",24,0,3,3,3,FALSE
"210180601A","MA",24,0,3,3,3,FALSE
"210300001A","MA",24,0,3,3,3,FALSE
"210330701A","MA",24,0,3,3,3,FALSE
"210515301A","MA",24,0,3,3,3,FALSE
"210594801A","MA",24,0,3,3,3,FALSE
"210680501A","MA",24,0,3,3,3,FALSE
"210780301A","MA",24,0,3,3,3,FALSE
"210845401A","MA",24,0,3,3,3,FALSE
"210910601A","MA",24,0,3,3,3,FALSE
"210975901A","MA",24,0,3,3,3,FALSE
"211130007A","MA",24,0,3,3,3,FALSE
"211270401A","MA",24,0,3,3,3,FALSE
"34130000","MA",24,0,3,3,3,FALSE
"A207","MA",24,0,3,3,3,FALSE
"A219","MA",24,0,3,3,3,FALSE
"A225","MA",24,0,3,3,3,FALSE
"210050102A","MA",24,0,2,2,2,FALSE
"210315801A","MA",24,0,2,2,2,FALSE
"210330702A","MA",24,0,2,2,2,FALSE
"210390101A","MA",24,0,2,2,2,FALSE
"210570801A","MA",24,0,2,2,2,FALSE
"210690401A","MA",24,0,2,2,2,FALSE
"210760501A","MA",24,0,2,2,2,FALSE
"210960101A","MA",24,0,2,2,2,FALSE
"210980901A","MA",24,0,2,2,2,FALSE
"211000501A","MA",24,0,2,2,2,FALSE
"211010401A","MA",24,0,2,2,2,FALSE
"211130004A","MA",24,0,2,2,2,FALSE
"211130005A","MA",24,0,2,2,2,FALSE
"211130009A","MA",24,0,2,2,2,FALSE
"211153202A","MA",24,0,2,2,2,FALSE
"211172201A","MA",24,0,2,2,2,FALSE
"211227401A","MA",24,0,2,2,2,FALSE
"211245601A","MA",24,0,2,2,2,FALSE
"33286000","MA",24,0,2,2,2,FALSE
"33480000","MA",24,0,2,2,2,FALSE
"33770000","MA",24,0,2,2,2,FALSE
"34040500","MA",24,0,2,2,2,FALSE
"A203","MA",24,0,2,2,2,FALSE
"A221","MA",24,0,2,2,2,FALSE
"A223","MA",24,0,2,2,2,FALSE
"210300002A","MA",24,0,1,1,1,FALSE
"210320802A","MA",24,0,1,1,1,FALSE
"210340602A","MA",24,0,1,1,1,FALSE
"210355401A","MA",24,0,1,1,1,FALSE
"210400801A","MA",24,0,1,1,1,FALSE
"210410701A","MA",24,0,1,1,1,FALSE
"210420601A","MA",24,0,1,1,1,FALSE
"210530202A","MA",24,0,1,1,1,FALSE
"210530203A","MA",24,0,1,1,1,FALSE
"210530204A","MA",24,0,1,1,1,FALSE
"210540101A","MA",24,0,1,1,1,FALSE
"210596302A","MA",24,0,1,1,1,FALSE
"210630001A","MA",24,0,1,1,1,FALSE
"210635902A","MA",24,0,1,1,1,FALSE
"210675501A","MA",24,0,1,1,1,FALSE
"210890001A","MA",24,0,1,1,1,FALSE
"210930401A","MA",24,0,1,1,1,FALSE
"211060901A","MA",24,0,1,1,1,FALSE
"211130002A","MA",24,0,1,1,1,FALSE
"211150801A","MA",24,0,1,1,1,FALSE
"211280301A","MA",24,0,1,1,1,FALSE
"23790000","MA",24,0,1,1,1,FALSE
"32540000","MA",24,0,1,1,1,FALSE
"33250000","MA",24,0,1,1,1,FALSE
"33281000","MA",24,0,1,1,1,FALSE
"33290000","MA",24,0,1,1,1,FALSE
"33321000","MA",24,0,1,1,1,FALSE
"33380000","MA",24,0,1,1,1,FALSE
"33530000","MA",24,0,1,1,1,FALSE
"33550000","MA",24,0,1,1,1,FALSE
"34010000","MA",24,0,1,1,1,FALSE
"34820000","MA",24,0,1,1,1,FALSE
"A218","MA",24,0,1,1,1,FALSE
"A222","MA",24,0,1,1,1,FALSE
"A237","MA",24,0,1,1,1,FALSE
"A255","MA",24,0,1,1,1,FALSE
"311410501A","MG",24,0,7,7,7,FALSE
"311450101A","MG",24,0,7,7,7,FALSE
"313170302A","MG",24,0,7,7,7,FALSE
"313240401A","MG",24,0,7,7,7,FALSE
"313620703A","MG",24,0,7,7,7,FALSE
"313780901A","MG",24,0,7,7,7,FALSE
"316600601A","MG",24,0,7,7,7,FALSE
"A514","MG",24,0,7,7,7,FALSE
"A542","MG",24,0,7,7,7,FALSE
"A564","MG",24,0,7,7,7,FALSE
"311330501A","MG",24,0,6,6,6,FALSE
"311340402A","MG",24,0,6,6,6,FALSE
"311360201A","MG",24,0,6,6,6,FALSE
"312420302A","MG",24,0,6,6,6,FALSE
"312770106A","MG",24,0,6,6,6,FALSE
"312870901A","MG",24,0,6,6,6,FALSE
"313130702A","MG",24,0,6,6,6,FALSE
"313170303A","MG",24,0,6,6,6,FALSE
"313170305A","MG",24,0,6,6,6,FALSE
"313180201A","MG",24,0,6,6,6,FALSE
"313240402A","MG",24,0,6,6,6,FALSE
"313700701A","MG",24,0,6,6,6,FALSE
"313920101A","MG",24,0,6,6,6,FALSE
"314310401A","MG",24,0,6,6,6,FALSE
"316330001A","MG",24,0,6,6,6,FALSE
"317020601A","MG",24,0,6,6,6,FALSE
"317040401A","MG",24,0,6,6,6,FALSE
"A511","MG",24,0,6,6,6,FALSE
"A523","MG",24,0,6,6,6,FALSE
"A524","MG",24,0,6,6,6,FALSE
"A527","MG",24,0,6,6,6,FALSE
"A528","MG",24,0,6,6,6,FALSE
"A540","MG",24,0,6,6,6,FALSE
"A544","MG",24,0,6,6,6,FALSE
"310710902A","MG",24,0,5,5,5,FALSE
"311330503A","MG",24,0,5,5,5,FALSE
"311610001A","MG",24,0,5,5,5,FALSE
"311820501A","MG",24,0,5,5,5,FALSE
"312110001A","MG",24,0,5,5,5,FALSE
"312690102A","MG",24,0,5,5,5,FALSE
"313170301A","MG",24,0,5,5,5,FALSE
"313170306A","MG",24,0,5,5,5,FALSE
"313320401A","MG",24,0,5,5,5,FALSE
"313350101A","MG",24,0,5,5,5,FALSE
"313770001A","MG",24,0,5,5,5,FALSE
"315250101A","MG",24,0,5,5,5,FALSE
"315250104A","MG",24,0,5,5,5,FALSE
"54530800","MG",24,0,5,5,5,FALSE
"A505","MG",24,0,5,5,5,FALSE
"A506","MG",24,0,5,5,5,FALSE
"A508","MG",24,0,5,5,5,FALSE
"A512","MG",24,0,5,5,5,FALSE
"A520","MG",24,0,5,5,5,FALSE
"A530","MG",24,0,5,5,5,FALSE
"A535","MG",24,0,5,5,5,FALSE
"A545","MG",24,0,5,5,5,FALSE
"310170601A","MG",24,0,4,4,4,FALSE
"310560811A","MG",24,0,4,4,4,FALSE
"310945101A","MG",24,0,4,4,4,FALSE
"311000402A","MG",24,0,4,4,4,FALSE
"311800702A","MG",24,0,4,4,4,FALSE
"311830401A","MG",24,0,4,4,4,FALSE
"311860102A","MG",24,0,4,4,4,FALSE
"312170402A","MG",24,0,4,4,4,FALSE
"312370001A","MG",24,0,4,4,4,FALSE
"312820401A","MG",24,0,4,4,4,FALSE
"312880801A","MG",24,0,4,4,4,FALSE
"313170304A","MG",24,0,4,4,4,FALSE
"313270101A","MG",24,0,4,4,4,FALSE
"313460801A","MG",24,0,4,4,4,FALSE
"313940901A","MG",24,0,4,4,4,FALSE
"314430001A","MG",24,0,4,4,4,FALSE
"314610702A","MG",24,0,4,4,4,FALSE
"314630501A","MG",24,0,4,4,4,FALSE
"314780801A","MG",24,0,4,4,4,FALSE
"314790701A","MG",24,0,4,4,4,FALSE
"314800401A","MG",24,0,4,4,4,FALSE
"314820201A","MG",24,0,4,4,4,FALSE
"314990301A","MG",24,0,4,4,4,FALSE
"315080201A","MG",24,0,4,4,4,FALSE
"315390501A","MG",24,0,4,4,4,FALSE
"315400201A","MG",24,0,4,4,4,FALSE
"315430902A","MG",24,0,4,4,4,FALSE
"315460604A","MG",24,0,4,4,4,FALSE
"315780703A","MG",24,0,4,4,4,FALSE
"316070205A","MG",24,0,4,4,4,FALSE
"316230201A","MG",24,0,4,4,4,FALSE
"316400101A","MG",24,0,4,4,4,FALSE
"316410001A","MG",24,0,4,4,4,FALSE
"316550301A","MG",24,0,4,4,4,FALSE
"316935601A","MG",24,0,4,4,4,FALSE
"41192900","MG",24,0,4,4,4,FALSE
"42210000","MG",24,0,4,4,4,FALSE
"A513","MG",24,0,4,4,4,FALSE
"A516","MG",24,0,4,4,4,FALSE
"A525","MG",24,0,4,4,4,FALSE
"A529","MG",24,0,4,4,4,FALSE
"A533","MG",24,0,4,4,4,FALSE
"A547","MG",24,0,4,4,4,FALSE
"A550","MG",24,0,4,4,4,FALSE
"A569","MG",24,0,4,4,4,FALSE
"A570","MG",24,0,4,4,4,FALSE
"310110201A","MG",24,0,3,3,3,FALSE
"310630901A","MG",24,0,3,3,3,FALSE
"311080601A","MG",24,0,3,3,3,FALSE
"311370102A","MG",24,0,3,3,3,FALSE
"311830402A","MG",24,0,3,3,3,FALSE
"312250401A","MG",24,0,3,3,3,FALSE
"312260301A","MG",24,0,3,3,3,FALSE
"312400501A","MG",24,0,3,3,3,FALSE
"312420301A","MG",24,0,3,3,3,FALSE
"312580401A","MG",24,0,3,3,3,FALSE
"312680201A","MG",24,0,3,3,3,FALSE
"312770105A","MG",24,0,3,3,3,FALSE
"312930102A","MG",24,0,3,3,3,FALSE
"313130703A","MG",24,0,3,3,3,FALSE
"313130704A","MG",24,0,3,3,3,FALSE
"313540701A","MG",24,0,3,3,3,FALSE
"313620701A","MG",24,0,3,3,3,FALSE
"313620702A","MG",24,0,3,3,3,FALSE
"313670222A","MG",24,0,3,3,3,FALSE
"314040701A","MG",24,0,3,3,3,FALSE
"314430003A","MG",24,0,3,3,3,FALSE
"314810301A","MG",24,0,3,3,3,FALSE
"314995201A","MG",24,0,3,3,3,FALSE
"315250102A","MG",24,0,3,3,3,FALSE
"315340001A","MG",24,0,3,3,3,FALSE
"315460602A","MG",24,0,3,3,3,FALSE
"315460603A","MG",24,0,3,3,3,FALSE
"315570201A","MG",24,0,3,3,3,FALSE
"315780704A","MG",24,0,3,3,3,FALSE
"316070202A","MG",24,0,3,3,3,FALSE
"316105601A","MG",24,0,3,3,3,FALSE
"316110602A","MG",24,0,3,3,3,FALSE
"316290602A","MG",24,0,3,3,3,FALSE
"317100601A","MG",24,0,3,3,3,FALSE
"317130301A","MG",24,0,3,3,3,FALSE
"317130304A","MG",24,0,3,3,3,FALSE
"317190701A","MG",24,0,3,3,3,FALSE
"41940001","MG",24,0,3,3,3,FALSE
"41955000","MG",24,0,3,3,3,FALSE
"42255500","MG",24,0,3,3,3,FALSE
"42690002","MG",24,0,3,3,3,FALSE
"53540001","MG",24,0,3,3,3,FALSE
"58788200","MG",24,0,3,3,3,FALSE
"A515","MG",24,0,3,3,3,FALSE
"A519","MG",24,0,3,3,3,FALSE
"A532","MG",24,0,3,3,3,FALSE
"A534","MG",24,0,3,3,3,FALSE
"A539","MG",24,0,3,3,3,FALSE
"A557","MG",24,0,3,3,3,FALSE
"A562","MG",24,0,3,3,3,FALSE
"A565","MG",24,0,3,3,3,FALSE
"310060901A","MG",24,0,2,2,2,FALSE
"310560808A","MG",24,0,2,2,2,FALSE
"310590502A","MG",24,0,2,2,2,FALSE
"310940201A","MG",24,0,2,2,2,FALSE
"311320602A","MG",24,0,2,2,2,FALSE
"311530001A","MG",24,0,2,2,2,FALSE
"311530004A","MG",24,0,2,2,2,FALSE
"311570601A","MG",24,0,2,2,2,FALSE
"311590401A","MG",24,0,2,2,2,FALSE
"311600101A","MG",24,0,2,2,2,FALSE
"311750401A","MG",24,0,2,2,2,FALSE
"311830410H","MG",24,0,2,2,2,FALSE
"312770102A","MG",24,0,2,2,2,FALSE
"312770108A","MG",24,0,2,2,2,FALSE
"313090301A","MG",24,0,2,2,2,FALSE
"313130701A","MG",24,0,2,2,2,FALSE
"313670204A","MG",24,0,2,2,2,FALSE
"313670207A","MG",24,0,2,2,2,FALSE
"313670209A","MG",24,0,2,2,2,FALSE
"313670213A","MG",24,0,2,2,2,FALSE
"313670224A","MG",24,0,2,2,2,FALSE
"313753601A","MG",24,0,2,2,2,FALSE
"313940902A","MG",24,0,2,2,2,FALSE
"313950801A","MG",24,0,2,2,2,FALSE
"314000102A","MG",24,0,2,2,2,FALSE
"314000104A","MG",24,0,2,2,2,FALSE
"314080303A","MG",24,0,2,2,2,FALSE
"314150401A","MG",24,0,2,2,2,FALSE
"314220501A","MG",24,0,2,2,2,FALSE
"314315301A","MG",24,0,2,2,2,FALSE
"314400301A","MG",24,0,2,2,2,FALSE
"314467201A","MG",24,0,2,2,2,FALSE
"314490401A","MG",24,0,2,2,2,FALSE
"314530701A","MG",24,0,2,2,2,FALSE
"315110701A","MG",24,0,2,2,2,FALSE
"315250103A","MG",24,0,2,2,2,FALSE
"315350901A","MG",24,0,2,2,2,FALSE
"315480401A","MG",24,0,2,2,2,FALSE
"315490301A","MG",24,0,2,2,2,FALSE
"316110601A","MG",24,0,2,2,2,FALSE
"316880401A","MG",24,0,2,2,2,FALSE
"316880403A","MG",24,0,2,2,2,FALSE
"316930702A","MG",24,0,2,2,2,FALSE
"316990110A","MG",24,0,2,2,2,FALSE
"317130302A","MG",24,0,2,2,2,FALSE
"317130303A","MG",24,0,2,2,2,FALSE
"317200401A","MG",24,0,2,2,2,FALSE
"40100001","MG",24,0,2,2,2,FALSE
"40330000","MG",24,0,2,2,2,FALSE
"41718000","MG",24,0,2,2,2,FALSE
"41972000","MG",24,0,2,2,2,FALSE
"42980500","MG",24,0,2,2,2,FALSE
"44940000","MG",24,0,2,2,2,FALSE
"54710500","MG",24,0,2,2,2,FALSE
"55510950","MG",24,0,2,2,2,FALSE
"56094000","MG",24,0,2,2,2,FALSE
"56148500","MG",24,0,2,2,2,FALSE
"56230100","MG",24,0,2,2,2,FALSE
"56696000","MG",24,0,2,2,2,FALSE
"58918140","MG",24,0,2,2,2,FALSE
"58920000","MG",24,0,2,2,2,FALSE
"61203000","MG",24,0,2,2,2,FALSE
"61410000","MG",24,0,2,2,2,FALSE
"61424900","MG",24,0,2,2,2,FALSE
"61537000","MG",24,0,2,2,2,FALSE
"61795100","MG",24,0,2,2,2,FALSE
"61807002","MG",24,0,2,2,2,FALSE
"A522","MG",24,0,2,2,2,FALSE
"A546","MG",24,0,2,2,2,FALSE
"A548","MG",24,0,2,2,2,FALSE
"A563","MG",24,0,2,2,2,FALSE
"A568","MG",24,0,2,2,2,FALSE
"310230801A","MG",24,0,1,1,1,FALSE
"310470001A","MG",24,0,1,1,1,FALSE
"310560803A","MG",24,0,1,1,1,FALSE
"310560805A","MG",24,0,1,1,1,FALSE
"310560806A","MG",24,0,1,1,1,FALSE
"310560807A","MG",24,0,1,1,1,FALSE
"310560809A","MG",24,0,1,1,1,FALSE
"310560812A","MG",24,0,1,1,1,FALSE
"310560828H","MG",24,0,1,1,1,FALSE
"310670503A","MG",24,0,1,1,1,FALSE
"310900606A","MG",24,0,1,1,1,FALSE
"311000403A","MG",24,0,1,1,1,FALSE
"311050909A","MG",24,0,1,1,1,FALSE
"311205901A","MG",24,0,1,1,1,FALSE
"311230701A","MG",24,0,1,1,1,FALSE
"311290101A","MG",24,0,1,1,1,FALSE
"311300801A","MG",24,0,1,1,1,FALSE
"311340408H","MG",24,0,1,1,1,FALSE
"311530007A","MG",24,0,1,1,1,FALSE
"311530008A","MG",24,0,1,1,1,FALSE
"311830404A","MG",24,0,1,1,1,FALSE
"311860101A","MG",24,0,1,1,1,FALSE
"311860104A","MG",24,0,1,1,1,FALSE
"312190201A","MG",24,0,1,1,1,FALSE
"312670302A","MG",24,0,1,1,1,FALSE
"312770103A","MG",24,0,1,1,1,FALSE
"312770104A","MG",24,0,1,1,1,FALSE
"312900401A","MG",24,0,1,1,1,FALSE
"313150553H","MG",24,0,1,1,1,FALSE
"313300601A","MG",24,0,1,1,1,FALSE
"313330301C","MG",24,0,1,1,1,FALSE
"313360001A","MG",24,0,1,1,1,FALSE
"313670212A","MG",24,0,1,1,1,FALSE
"313670220A","MG",24,0,1,1,1,FALSE
"313670223A","MG",24,0,1,1,1,FALSE
"313670227A","MG",24,0,1,1,1,FALSE
"313670228A","MG",24,0,1,1,1,FALSE
"313770002A","MG",24,0,1,1,1,FALSE
"313960701A","MG",24,0,1,1,1,FALSE
"314000103A","MG",24,0,1,1,1,FALSE
"314060501A","MG",24,0,1,1,1,FALSE
"314080302A","MG",24,0,1,1,1,FALSE
"314080304A","MG",24,0,1,1,1,FALSE
"314330202A","MG",24,0,1,1,1,FALSE
"314390601A","MG",24,0,1,1,1,FALSE
"314390607A","MG",24,0,1,1,1,FALSE
"314435901A","MG",24,0,1,1,1,FALSE
"314480502A","MG",24,0,1,1,1,FALSE
"314610707A","MG",24,0,1,1,1,FALSE
"315000001A","MG",24,0,1,1,1,FALSE
"315120602A","MG",24,0,1,1,1,FALSE
"315460605A","MG",24,0,1,1,1,FALSE
"315460621H","MG",24,0,1,1,1,FALSE
"315670003A","MG",24,0,1,1,1,FALSE
"315780702A","MG",24,0,1,1,1,FALSE
"315780724H","MG",24,0,1,1,1,FALSE
"315960501A","MG",24,0,1,1,1,FALSE
"315960502A","MG",24,0,1,1,1,FALSE
"316020701A","MG",24,0,1,1,1,FALSE
"316070201A","MG",24,0,1,1,1,FALSE
"316250002A","MG",24,0,1,1,1,FALSE
"316250003A","MG",24,0,1,1,1,FALSE
"316250004A","MG",24,0,1,1,1,FALSE
"316290601A","MG",24,0,1,1,1,FALSE
"316370654H","MG",24,0,1,1,1,FALSE
"316750901A","MG",24,0,1,1,1,FALSE
"316930701A","MG",24,0,1,1,1,FALSE
"316990101A","MG",24,0,1,1,1,FALSE
"316990103A","MG",24,0,1,1,1,FALSE
"316990106A","MG",24,0,1,1,1,FALSE
"316990108A","MG",24,0,1,1,1,FALSE
"317010701A","MG",24,0,1,1,1,FALSE
"40450001","MG",24,0,1,1,1,FALSE
"40740000","MG",24,0,1,1,1,FALSE
"40865400","MG",24,0,1,1,1,FALSE
"40866000","MG",24,0,1,1,1,FALSE
"40963000","MG",24,0,1,1,1,FALSE
"41180001","MG",24,0,1,1,1,FALSE
"41193000","MG",24,0,1,1,1,FALSE
"41990000","MG",24,0,1,1,1,FALSE
"43429998","MG",24,0,1,1,1,FALSE
"43980002","MG",24,0,1,1,1,FALSE
"53460500","MG",24,0,1,1,1,FALSE
"54010020","MG",24,0,1,1,1,FALSE
"54110003","MG",24,0,1,1,1,FALSE
"54200500","MG",24,0,1,1,1,FALSE
"55566000","MG",24,0,1,1,1,FALSE
"56092000","MG",24,0,1,1,1,FALSE
"56209080","MG",24,0,1,1,1,FALSE
"56212000","MG",24,0,1,1,1,FALSE
"56661000","MG",24,0,1,1,1,FALSE
"56719998","MG",24,0,1,1,1,FALSE
"56825000","MG",24,0,1,1,1,FALSE
"56830800","MG",24,0,1,1,1,FALSE
"56850000","MG",24,0,1,1,1,FALSE
"56927500","MG",24,0,1,1,1,FALSE
"56979000","MG",24,0,1,1,1,FALSE
"58489000","MG",24,0,1,1,1,FALSE
"58544000","MG",24,0,1,1,1,FALSE
"58550001","MG",24,0,1,1,1,FALSE
"58730001","MG",24,0,1,1,1,FALSE
"58730080","MG",24,0,1,1,1,FALSE
"58732000","MG",24,0,1,1,1,FALSE
"58735000","MG",24,0,1,1,1,FALSE
"58753140","MG",24,0,1,1,1,FALSE
"58787000","MG",24,0,1,1,1,FALSE
"58788600","MG",24,0,1,1,1,FALSE
"58918120","MG",24,0,1,1,1,FALSE
"60018800","MG",24,0,1,1,1,FALSE
"60183000","MG",24,0,1,1,1,FALSE
"60845500","MG",24,0,1,1,1,FALSE
"60854900","MG",24,0,1,1,1,FALSE
"60927000","MG",24,0,1,1,1,FALSE
"61078600","MG",24,0,1,1,1,FALSE
"61305000","MG",24,0,1,1,1,FALSE
"61511000","MG",24,0,1,1,1,FALSE
"61685000","MG",24,0,1,1,1,FALSE
"61689000","MG",24,0,1,1,1,FALSE
"61696000","MG",24,0,1,1,1,FALSE
"61730080","MG",24,0,1,1,1,FALSE
"61807500","MG",24,0,1,1,1,FALSE
"A526","MG",24,0,1,1,1,FALSE
"A543","MG",24,0,1,1,1,FALSE
"A549","MG",24,0,1,1,1,FALSE
"A553","MG",24,0,1,1,1,FALSE
"A559","MG",24,0,1,1,1,FALSE
"A566","MG",24,0,1,1,1,FALSE
"A567","MG",24,0,1,1,1,FALSE
"500540001A","MS",24,0,7,7,7,FALSE
"A703","MS",24,0,7,7,7,FALSE
"A719","MS",24,0,6,6,6,FALSE
"A722","MS",24,0,6,6,6,FALSE
"A756","MS",24,0,6,6,6,FALSE
"A742","MS",24,0,5,5,5,FALSE
"500190401A","MS",24,0,4,4,4,FALSE
"63850000","MS",24,0,4,4,4,FALSE
"A752","MS",24,0,4,4,4,FALSE
"500270401A","MS",24,0,3,3,3,FALSE
"500348801A","MS",24,0,3,3,3,FALSE
"500470001A","MS",24,0,3,3,3,FALSE
"500660601A","MS",24,0,3,3,3,FALSE
"500830501A","MS",24,0,3,3,3,FALSE
"63001223","MS",24,0,3,3,3,FALSE
"63001225","MS",24,0,3,3,3,FALSE
"A704","MS",24,0,3,3,3,FALSE
"A720","MS",24,0,3,3,3,FALSE
"A724","MS",24,0,3,3,3,FALSE
"A743","MS",24,0,3,3,3,FALSE
"A749","MS",24,0,3,3,3,FALSE
"A751","MS",24,0,3,3,3,FALSE
"A758","MS",24,0,3,3,3,FALSE
"500270403A","MS",24,0,2,2,2,FALSE
"500320702A","MS",24,0,2,2,2,FALSE
"63001228","MS",24,0,2,2,2,FALSE
"63001605","MS",24,0,2,2,2,FALSE
"63001650","MS",24,0,2,2,2,FALSE
"63250800","MS",24,0,2,2,2,FALSE
"63250850","MS",24,0,2,2,2,FALSE
"63250900","MS",24,0,2,2,2,FALSE
"63920080","MS",24,0,2,2,2,FALSE
"66810000","MS",24,0,2,2,2,FALSE
"66870000","MS",24,0,2,2,2,FALSE
"A709","MS",24,0,2,2,2,FALSE
"A717","MS",24,0,2,2,2,FALSE
"A721","MS",24,0,2,2,2,FALSE
"A750","MS",24,0,2,2,2,FALSE
"A754","MS",24,0,2,2,2,FALSE
"A759","MS",24,0,2,2,2,FALSE
"A761","MS",24,0,2,2,2,FALSE
"500110201A","MS",24,0,1,1,1,FALSE
"500310801A","MS",24,0,1,1,1,FALSE
"500460101A","MS",24,0,1,1,1,FALSE
"500750501A","MS",24,0,1,1,1,FALSE
"500769501A","MS",24,0,1,1,1,FALSE
"60968000","MS",24,0,1,1,1,FALSE
"63001230","MS",24,0,1,1,1,FALSE
"63001560","MS",24,0,1,1,1,FALSE
"63910000","MS",24,0,1,1,1,FALSE
"64725000","MS",24,0,1,1,1,FALSE
